id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus
20984_f3fa0b28-242f-4cf8-a1ee-1f72cbf731d3, 1690.00000, 38004.40000, 1.89484, 1.98431, 1659.50000, 15516.00000, 2.31333, 3.86146, 1403.00000, 11165.00000, 1.63371, 2.80799, 0.00348, -0.00537, -0.00066, 0.92362, 0.97349, 0.91552, 0.49559, -0.06419, 0.16182, 0.96477, 0.96887, 0.98732
20987_a3c0cdae-ad1b-41dd-9dd5-35c0c06fa26e, 1420.00000, 36703.20000, 1.05610, 2.10774, 1734.00000, 15261.00000, 2.41170, 3.92207, 1393.50000, 11211.90000, 1.48746, 2.80059, -0.00338, -0.00014, -0.00155, 0.89740, 0.95034, 0.92081, -0.34315, 0.03418, 0.01557, 1.02478, 0.98407, 0.98472
20998_3dd1ee47-e326-4a55-9431-06dd4e6cf61f, 1512.00000, 35292.00000, 1.11201, 2.15045, 1684.00000, 15438.60000, 2.19995, 3.99940, 1346.00000, 10731.60000, 1.13815, 2.90986, -0.00104, -0.00365, -0.00600, 0.85916, 0.96633, 0.88022, -0.28724, -0.17757, -0.33374, 1.04554, 1.00348, 1.02314
20999_3c47a7b3-ecdd-473b-abd9-8d6f494525c6, 1492.00000, 34219.50000, 1.84004, 1.78538, 1774.00000, 15085.60000, 2.46751, 4.08300, 1348.50000, 10674.40000, 1.35897, 2.88093, -0.00155, 0.00267, -0.00577, 0.83239, 0.93520, 0.87462, 0.44079, 0.08999, -0.11292, 0.86805, 1.02445, 1.01296
21006_d4c2e5c7-7b42-4792-b71d-ce1a4ba81fcd, 1568.00000, 42432.30000, 1.21079, 2.10998, 2117.00000, 16161.70000, 2.77403, 4.35314, 1389.50000, 12081.40000, 1.53996, 2.73228, 0.00038, 0.02677, -0.00192, 1.03935, 0.98671, 1.00273, -0.18846, 0.39651, 0.06807, 1.02587, 1.09223, 0.96070
21006_ed203938-be39-4ae3-bc32-6f31f3833790, 1493.00000, 42807.60000, 0.99401, 2.10422, 2156.00000, 16109.80000, 2.42111, 4.58074, 1421.50000, 12219.80000, 1.50291, 2.76121, -0.00153, 0.02951, 0.00108, 1.05080, 0.98032, 1.01271, -0.40524, 0.04359, 0.03102, 1.02307, 1.14934, 0.97087
21013_1d938260-e8f7-4d00-8478-29464af45413, 1585.50000, 38947.50000, 1.70564, 2.04245, 1721.00000, 15185.30000, 2.43637, 4.03675, 1381.50000, 11720.60000, 1.43223, 2.90020, 0.00083, -0.00105, -0.00267, 0.95027, 0.94593, 0.96964, 0.30639, 0.05885, -0.03966, 0.99303, 1.01285, 1.01974
21015_58db137e-43aa-4bd2-bb13-1b52b0d3d816, 1417.50000, 38457.60000, 1.48426, 1.97036, 1708.00000, 14954.60000, 2.41070, 3.94657, 1449.00000, 11831.50000, 1.65554, 2.78297, -0.00345, -0.00197, 0.00366, 0.94208, 0.93064, 0.97371, 0.08501, 0.03318, 0.18365, 0.95798, 0.99022, 0.97852
21051_6ec856df-d05a-4f22-8ea8-6855b3ef2815, 1519.00000, 39608.30000, 1.58535, 2.00153, 1645.00000, 15465.20000, 2.31655, 3.87564, 1317.00000, 11229.30000, 1.48745, 2.74592, -0.00086, -0.00639, -0.00872, 0.96877, 0.97094, 0.92962, 0.18610, -0.06097, 0.01556, 0.97314, 0.97243, 0.96549
21052_04f82740-fbb5-47c7-982d-b8ccc15c6606, 1510.00000, 38170.70000, 1.14096, 2.14525, 1687.00000, 15398.50000, 2.37795, 3.86544, 1359.50000, 11049.80000, 1.47327, 2.80653, -0.00109, -0.00344, -0.00474, 0.93243, 0.96330, 0.90880, -0.25829, 0.00043, 0.00138, 1.04301, 0.96987, 0.98680
21085_66600e18-ad29-4851-a116-1b4921c2c90b, 1735.00000, 37902.60000, 1.80459, 1.97685, 1734.50000, 15579.70000, 2.36016, 3.89038, 1504.00000, 11622.60000, 1.34153, 2.93348, 0.00463, -0.00011, 0.00882, 0.91989, 0.97269, 0.94896, 0.40534, -0.01736, -0.13036, 0.96114, 0.97612, 1.03144
21088_0eebd59b-d854-458b-a1a3-a6949e71a540, 1552.00000, 16544.70000, 1.98597, 2.46697, 1727.00000, 8657.93000, 2.99601, 6.07112, 1270.00000, 5597.09000, 1.30493, 4.28353, -0.00003, -0.00063, -0.01313, 0.38133, 0.48693, 0.40581, 0.58672, 0.61849, -0.16696, 1.19943, 1.52329, 1.50613
21115_03c0feae-284e-445e-a439-f42b6bd06a78, 1506.00000, 38009.80000, 1.93872, 1.93649, 1659.50000, 15204.80000, 2.50510, 3.83523, 1335.00000, 11020.40000, 1.33992, 2.93351, -0.00120, -0.00537, -0.00703, 0.92844, 0.95162, 0.90834, 0.53947, 0.12758, -0.13197, 0.94152, 0.96229, 1.03145
21127_87ecab4a-3c23-4125-ae9c-2a98302b72e6, 1522.00000, 37590.40000, 1.75802, 2.01736, 1733.50000, 15266.00000, 2.62027, 3.94634, 1349.00000, 11445.10000, 1.51089, 2.79425, -0.00079, -0.00018, -0.00572, 0.91737, 0.95072, 0.94685, 0.35877, 0.24275, 0.03900, 0.98083, 0.99016, 0.98249
21128_24ab671e-7f60-4c5c-9b16-b9722e1b4d63, 1512.00000, 38164.70000, 1.33175, 2.06250, 1724.00000, 15853.60000, 2.08983, 4.09222, 1428.00000, 11205.30000, 1.35159, 2.90620, -0.00104, -0.00084, 0.00169, 0.93223, 0.99267, 0.91695, -0.06750, -0.28769, -0.12030, 1.00278, 1.02677, 1.02185
21134_e5615638-3d47-44c5-82eb-10e420fe4e0f, 1625.50000, 41513.70000, 1.53963, 1.98535, 1782.00000, 16691.10000, 2.46186, 3.79686, 1392.50000, 11560.70000, 1.48807, 2.73162, 0.00184, 0.00323, -0.00164, 1.01452, 1.04744, 0.95361, 0.14038, 0.08434, 0.01618, 0.96527, 0.95266, 0.96046
21136_e3f3c763-0ddf-40cb-b39c-6884b314d89d, 1510.50000, 39204.00000, 1.39084, 2.10435, 1704.00000, 15566.60000, 2.34475, 4.04281, 1371.50000, 11619.10000, 1.51246, 2.78402, -0.00108, -0.00225, -0.00361, 0.95870, 0.97391, 0.96106, -0.00841, -0.03277, 0.04057, 1.02313, 1.01437, 0.97889
21139_6c07b899-2024-44c9-b783-b29998606079, 1364.00000, 37336.70000, 1.53384, 1.93952, 1699.00000, 14981.50000, 2.43473, 4.04533, 1321.00000, 11434.80000, 1.38324, 2.85240, -0.00481, -0.00260, -0.00835, 0.91493, 0.93316, 0.94851, 0.13459, 0.05721, -0.08865, 0.94299, 1.01500, 1.00293
21144_6ce55793-3693-42e0-9a55-e9fd1b5a12a8, 1347.00000, 41022.30000, 1.53770, 1.98333, 1632.00000, 15492.10000, 2.29033, 4.04681, 1328.00000, 11904.80000, 1.52837, 2.86632, -0.00524, -0.00731, -0.00769, 1.00911, 0.97374, 0.99193, 0.13845, -0.08719, 0.05648, 0.96429, 1.01537, 1.00783
21163_0349c034-1b47-46ba-b361-bb52cad7d145, 1384.00000, 52403.90000, 1.06572, 2.25474, 1690.00000, 17735.00000, 2.69043, 3.98711, 1427.00000, 14959.00000, 2.04530, 2.86714, -0.00430, -0.00323, 0.00159, 1.29765, 1.12724, 1.26909, -0.33353, 0.31291, 0.57341, 1.09625, 1.00039, 1.00812
21169_381c2d13-ad32-44e4-a512-6cb77fa8deb9, 1435.00000, 36755.60000, 1.54928, 1.95324, 1703.50000, 15329.50000, 2.37262, 3.92690, 1396.00000, 11136.00000, 1.51689, 2.79414, -0.00300, -0.00228, -0.00131, 0.89835, 0.95729, 0.91346, 0.15003, -0.00490, 0.04500, 0.94966, 0.98529, 0.98245
21170_5a5568b5-5818-4d7c-9757-1c9fed610a15, 1618.00000, 40515.20000, 2.22322, 1.86862, 1714.00000, 16138.20000, 2.56797, 3.93279, 1407.00000, 12116.90000, 1.59756, 2.87285, 0.00165, -0.00155, -0.00028, 0.98932, 1.01337, 1.00442, 0.82397, 0.19045, 0.12567, 0.90852, 0.98676, 1.01012
21171_1f0feac2-2d22-4677-8ad7-28a2c0a15dc5, 1751.00000, 38044.80000, 1.93365, 1.91932, 1718.00000, 15730.70000, 2.43831, 3.79154, 1467.00000, 11107.40000, 1.64820, 2.84748, 0.00504, -0.00126, 0.00535, 0.92310, 0.98446, 0.90412, 0.53440, 0.06079, 0.17631, 0.93317, 0.95132, 1.00120
21174_a21c62aa-e996-428f-bf61-e7ccec89b9ab, 1580.00000, 39373.20000, 1.62162, 1.99388, 1720.00000, 15107.30000, 2.40768, 3.99874, 1451.00000, 11327.10000, 1.59881, 2.87631, 0.00069, -0.00112, 0.00385, 0.96124, 0.94052, 0.92622, 0.22237, 0.03016, 0.12692, 0.96942, 1.00331, 1.01134
21176_7b640088-4b5f-4c9f-ab11-17bdafce3d82, 1521.00000, 38615.10000, 1.21781, 2.11842, 1705.50000, 15680.20000, 2.23689, 3.97607, 1406.00000, 11890.90000, 1.31446, 2.90937, -0.00081, -0.00214, -0.00038, 0.94345, 0.98179, 0.98332, -0.18144, -0.14063, -0.15743, 1.02997, 0.99762, 1.02296
21185_dd65b4c8-6a05-4d39-b9fd-9f1eda42932b, 1565.00000, 40700.10000, 1.26730, 2.15519, 1699.50000, 16265.80000, 2.28293, 3.85425, 1432.00000, 11932.70000, 1.55633, 2.82296, 0.00031, -0.00256, 0.00206, 0.99537, 1.02335, 0.98480, -0.13195, -0.09459, 0.08444, 1.04785, 0.96706, 0.99258
21187_6883f391-540a-467f-a4bb-227cacf4a101, 1504.00000, 40518.50000, 1.93699, 1.87330, 1716.00000, 15444.50000, 2.41652, 3.98283, 1461.00000, 11760.10000, 1.64557, 2.92364, -0.00125, -0.00141, 0.00478, 0.99230, 0.96449, 0.96589, 0.53774, 0.03900, 0.17368, 0.91079, 0.99932, 1.02798
21190_01536452-b175-4468-bbfc-6760a06193d9, 1656.00000, 39805.50000, 1.34373, 2.19706, 1713.50000, 15646.40000, 2.34920, 3.91087, 1358.00000, 11495.00000, 1.24681, 2.87234, 0.00262, -0.00158, -0.00488, 0.97030, 0.97885, 0.95069, -0.05552, -0.02832, -0.22508, 1.06820, 0.98126, 1.00994
21196_c0714c37-c8a5-496e-8514-435a1d020975, 1349.75000, 38732.90000, 1.39259, 1.98587, 1713.00000, 15795.65000, 2.38560, 3.83849, 1327.50000, 11520.80000, 1.43730, 2.80666, -0.00517, -0.00162, -0.00774, 0.95081, 0.98937, 0.95597, -0.00666, 0.00808, -0.03459, 0.96552, 0.96310, 0.98685
21211_2c01395f-e5de-4656-b4cc-d7a14fabae10, 1540.00000, 39770.60000, 1.59517, 2.08153, 1624.50000, 14908.70000, 2.46766, 3.94722, 1297.00000, 11623.60000, 1.37707, 2.87097, -0.00033, -0.00783, -0.01060, 0.97236, 0.93328, 0.96847, 0.19592, 0.09014, -0.09482, 1.01203, 0.99039, 1.00946
21214_5627be1b-82b8-4ca5-892b-6b81c44e261d, 1481.00000, 41018.80000, 1.10796, 2.07417, 1723.50000, 16178.30000, 2.25954, 3.92086, 1500.00000, 11935.90000, 1.68647, 2.83882, -0.00183, -0.00088, 0.00844, 1.00561, 1.01552, 0.97872, -0.29129, -0.11798, 0.21458, 1.00845, 0.98377, 0.99816
21221_ba79515a-740f-42d6-8876-f24d0f12dfb5, 1503.00000, 41385.70000, 1.25179, 2.11204, 1619.00000, 15576.40000, 2.30486, 3.91469, 1284.50000, 11886.50000, 1.34191, 2.80374, -0.00127, -0.00822, -0.01177, 1.01438, 0.98057, 0.99430, -0.14746, -0.07266, -0.12998, 1.02687, 0.98222, 0.98582
21224_5acdb63a-6665-41f4-96c5-1864fc6c5c50, 1572.00000, 9290.71000, 2.29714, 4.98237, 1709.50000, 6126.12000, 2.98725, 12.85320, 1322.00000, 3034.39000, 1.45045, 8.72770, 0.00048, -0.00186, -0.00825, 0.19632, 0.31029, 0.16059, 0.89789, 0.60973, -0.02144, 2.42241, 3.22496, 3.06875
21225_03a7c3e0-1855-41e1-a32b-25e845a34a8d, 1692.00000, 36361.10000, 1.63070, 2.08738, 1708.00000, 15806.40000, 2.12899, 3.98129, 1427.00000, 10893.20000, 1.36291, 2.92468, 0.00354, -0.00197, 0.00159, 0.88178, 0.99048, 0.88778, 0.23145, -0.24853, -0.10898, 1.01488, 0.99893, 1.02835
21229_db8716dc-1196-4bf4-a885-09bfc895b08c, 1408.00000, 38384.50000, 1.28566, 2.03370, 1661.00000, 15063.10000, 2.32743, 3.98850, 1265.50000, 11093.50000, 1.31653, 2.76786, -0.00369, -0.00527, -0.01355, 0.94046, 0.94156, 0.92171, -0.11359, -0.05009, -0.15536, 0.98878, 1.00074, 0.97321
21237_03b2cade-f03f-4b09-80b2-7370a34e9ec8, 1515.00000, 38249.70000, 1.70616, 1.95808, 1766.00000, 14746.50000, 2.68837, 4.03896, 1319.00000, 11438.30000, 1.22534, 2.92973, -0.00097, 0.00211, -0.00853, 0.93431, 0.91194, 0.94903, 0.30691, 0.31085, -0.24655, 0.95201, 1.01340, 1.03012
21244_95d5d5ba-b564-4532-9f96-433ae29eb501, 1558.00000, 36983.60000, 1.90886, 1.83835, 1729.00000, 16108.50000, 2.29104, 3.90969, 1419.50000, 11474.10000, 1.44497, 2.85579, 0.00013, -0.00049, 0.00089, 0.90102, 1.01023, 0.94296, 0.50961, -0.08648, -0.02692, 0.89380, 0.98097, 1.00412
21250_aa86526d-7b18-4a2c-b939-76a3ddf9312d, 1432.00000, 34814.50000, 1.29652, 2.03177, 1661.00000, 15397.20000, 2.30050, 3.86075, 1407.00000, 10710.80000, 1.35937, 2.90699, -0.00308, -0.00527, -0.00028, 0.84905, 0.96503, 0.87255, -0.10273, -0.07702, -0.11252, 0.98784, 0.96869, 1.02213
21252_ec93cb51-3a45-4169-b8a8-e1821c5c1db3, 1435.50000, 36255.50000, 1.37089, 2.06696, 1681.00000, 15124.60000, 2.48023, 3.91602, 1302.50000, 10844.30000, 1.42380, 2.81301, -0.00299, -0.00386, -0.01008, 0.88562, 0.94448, 0.89487, -0.02836, 0.10271, -0.04809, 1.00495, 0.98256, 0.98908
21253_3f9bc08b-3f8e-40f1-938c-16347330122b, 1477.00000, 35030.90000, 1.33005, 2.16315, 1720.00000, 15157.00000, 2.40182, 4.02907, 1343.50000, 10787.30000, 1.30534, 2.87413, -0.00193, -0.00112, -0.00624, 0.85341, 0.94401, 0.88568, -0.06920, 0.02430, -0.16655, 1.05172, 1.01092, 1.01057
21254_d930f583-45be-4757-899b-f18dc7487ec9, 1394.50000, 38439.60000, 1.38484, 1.91204, 1683.00000, 15497.10000, 2.17510, 4.06380, 1379.50000, 11880.50000, 1.40175, 2.88654, -0.00403, -0.00372, -0.00286, 0.94221, 0.97051, 0.98483, -0.01441, -0.20242, -0.07014, 0.92963, 1.01964, 1.01494
21266_5f2aae68-a054-4cd0-bcdb-1d67dff06ea1, 1666.00000, 37412.00000, 1.40578, 1.96262, 1766.00000, 15937.20000, 2.14154, 4.03287, 1491.00000, 11544.40000, 1.68007, 2.83392, 0.00287, 0.00211, 0.00760, 0.90917, 0.99560, 0.94285, 0.00653, -0.23598, 0.20818, 0.95422, 1.01188, 0.99643
21275_758b7b78-1c36-420d-b42c-69ad9cebc9da, 1572.00000, 37531.00000, 1.11845, 2.17541, 1706.00000, 15419.90000, 2.39100, 3.82418, 1362.00000, 11741.10000, 1.43144, 2.69109, 0.00048, -0.00211, -0.00450, 0.91458, 0.96347, 0.97339, -0.28080, 0.01348, -0.04045, 1.05768, 0.95951, 0.94621
21297_a13b32b6-d1bf-4f1d-bb73-808abb39d975, 1713.00000, 41222.70000, 2.03155, 1.91294, 1601.00000, 15461.20000, 2.21077, 3.94327, 1268.50000, 11377.90000, 1.22568, 2.81784, 0.00407, -0.00948, -0.01327, 1.00489, 0.97375, 0.94810, 0.63230, -0.16675, -0.24621, 0.93007, 0.98939, 0.99078
21298_d7f57505-3b3b-48e9-86f5-4cc485005216, 1461.00000, 39574.80000, 1.41684, 1.99152, 1573.00000, 14876.30000, 2.08541, 4.07051, 1232.50000, 11360.20000, 1.38363, 2.82768, -0.00234, -0.01145, -0.01665, 0.96939, 0.93462, 0.94982, 0.01759, -0.29211, -0.08826, 0.96827, 1.02132, 0.99424
21299_8765d8b5-20cb-4a73-a1bc-915bb0fdc88d, 1750.50000, 39164.00000, 1.44434, 2.01252, 1684.25000, 16463.15000, 2.24790, 3.80643, 1391.50000, 11639.45000, 1.31095, 2.84284, 0.00502, -0.00364, -0.00174, 0.95158, 1.03829, 0.96109, 0.04509, -0.12962, -0.16094, 0.97848, 0.95506, 0.99957
21317_ef5430d8-477c-4cc8-9c37-8a61a17fcf8a, 1266.00000, 40487.00000, 0.00000, 2.29697, 1732.00000, 15748.10000, 2.15030, 4.14045, 1376.50000, 11910.20000, 1.39445, 2.90980, -0.00730, -0.00028, -0.00314, 0.99755, 0.98470, 0.98789, -1.39925, -0.22722, -0.07744, 1.11678, 1.03887, 1.02311
21318_fb8bb1a4-d119-4732-bf44-3ddf29e29a13, 1597.00000, 40523.60000, 1.54369, 2.09410, 1717.50000, 15642.20000, 2.39093, 3.95661, 1340.50000, 11471.10000, 1.47599, 2.86641, 0.00112, -0.00130, -0.00652, 0.99006, 0.97828, 0.95009, 0.14444, 0.01341, 0.00410, 1.01814, 0.99274, 1.00786
21319_668cbb47-7055-40bd-a71e-8ea24e1855bf, 1844.00000, 36806.90000, 2.32396, 1.92627, 1655.50000, 15862.40000, 2.23715, 3.83406, 1338.50000, 11385.00000, 1.46161, 2.76611, 0.00740, -0.00566, -0.00671, 0.88925, 0.99810, 0.94220, 0.92471, -0.14037, -0.01028, 0.93655, 0.96199, 0.97259
21320_684540f1-b33b-425c-83b6-7b7747ef0f0e, 1629.00000, 38887.80000, 2.03894, 1.95610, 1722.00000, 15321.40000, 2.62988, 3.92635, 1417.00000, 11802.20000, 1.65851, 2.79473, 0.00193, -0.00098, 0.00066, 0.94764, 0.95542, 0.97397, 0.63969, 0.25236, 0.18662, 0.95105, 0.98515, 0.98266
21321_3557e83e-942b-43f9-90ca-cddb404efe4f, 1717.00000, 39669.20000, 2.06367, 1.91088, 1679.00000, 16028.40000, 2.09970, 3.97107, 1396.00000, 11269.60000, 1.53295, 2.87968, 0.00417, -0.00400, -0.00131, 0.96528, 1.00811, 0.92599, 0.66442, -0.27782, 0.06106, 0.92906, 0.99637, 1.01252
21325_b111fa3c-2293-4c65-9fa7-aabc74cbfb47, 1257.50000, 40824.40000, 1.04245, 2.05018, 2004.00000, 15954.10000, 2.46498, 4.43468, 1369.00000, 12172.10000, 1.30304, 2.88580, -0.00752, 0.01883, -0.00385, 1.00635, 0.98006, 1.01316, -0.35680, 0.08746, -0.16885, 0.99679, 1.11269, 1.01468
21330_52460422-f43e-4138-b36c-a05fbef1a791, 1643.00000, 40320.30000, 1.42583, 2.08469, 1721.00000, 15992.80000, 2.29845, 3.96790, 1375.00000, 11886.20000, 1.39191, 2.85543, 0.00229, -0.00105, -0.00328, 0.98372, 1.00266, 0.98578, 0.02658, -0.07907, -0.07998, 1.01357, 0.99557, 1.00400
21334_0995931a-42e5-4a8d-bab3-7acbb6bc0a3e, 1517.00000, 39755.30000, 2.14560, 1.84338, 1652.00000, 15048.00000, 2.39311, 4.00774, 1373.00000, 11772.70000, 1.53850, 2.85830, -0.00092, -0.00590, -0.00347, 0.97256, 0.94113, 0.97533, 0.74635, 0.01559, 0.06661, 0.89625, 1.00557, 1.00501
21335_6a43a67b-2b04-417b-8088-e6d095c9533c, 1338.00000, 35351.50000, 0.96938, 1.99534, 1670.50000, 15610.30000, 2.34588, 3.84242, 1360.00000, 11063.60000, 1.20866, 2.91217, -0.00547, -0.00460, -0.00469, 0.86510, 0.97934, 0.91004, -0.42987, -0.03164, -0.26323, 0.97013, 0.96409, 1.02395
21341_a60cb2db-909a-48cd-b2a2-8375d8cba795, 1448.00000, 39209.10000, 1.28858, 1.97119, 1704.00000, 15692.40000, 2.29361, 3.95233, 1376.50000, 11308.50000, 1.49151, 2.75242, -0.00267, -0.00225, -0.00314, 0.96042, 0.98275, 0.93146, -0.11067, -0.08391, 0.01962, 0.95839, 0.99167, 0.96778
21347_4c0cb293-a7c8-4c84-97f6-0c66a25a0020, 1467.50000, 39556.20000, 1.44976, 2.04790, 1685.00000, 15079.50000, 2.60723, 3.96490, 1348.00000, 11880.20000, 1.45532, 2.86375, -0.00217, -0.00358, -0.00581, 0.96875, 0.94103, 0.98775, 0.05051, 0.22971, -0.01657, 0.99568, 0.99482, 1.00692
21349_f283bc93-3488-4f92-ab99-da99b1a5fdea, 1400.00000, 36119.80000, 1.51466, 1.59914, 1661.50000, 15064.60000, 2.51255, 3.74868, 1315.50000, 10542.40000, 1.36343, 2.80070, -0.00389, -0.00523, -0.00886, 0.88307, 0.94163, 0.86534, 0.11541, 0.13503, -0.10846, 0.77750, 0.94057, 0.98475
21351_c45a30d1-f4ae-4a67-9014-eefc740ceb6b, 1588.50000, 37801.00000, 1.43570, 2.12043, 1712.00000, 15321.60000, 2.36684, 4.03611, 1368.00000, 11606.30000, 1.49431, 2.82214, 0.00090, -0.00169, -0.00394, 0.92103, 0.95614, 0.96019, 0.03645, -0.01068, 0.02242, 1.03095, 1.01269, 0.99229
21355_e460822f-39e5-410c-9b3d-f57baa151223, 1549.50000, 39782.60000, 1.46624, 2.03314, 1695.50000, 15790.60000, 2.39365, 3.88599, 1429.00000, 12040.00000, 1.34616, 2.81391, -0.00009, -0.00285, 0.00178, 0.97242, 0.99025, 0.99514, 0.06699, 0.01613, -0.12573, 0.98851, 0.97502, 0.98940
21382_4765634a-cf6e-48ac-8fbb-90ea3541aaab, 1599.00000, 35016.30000, 2.22314, 1.76722, 1656.00000, 15545.40000, 2.54935, 3.68112, 1351.50000, 11101.50000, 1.41125, 2.78691, 0.00117, -0.00562, -0.00549, 0.84994, 0.97580, 0.91439, 0.82389, 0.17183, -0.06064, 0.85922, 0.92362, 0.97991
21389_0e481b06-dcc5-4bed-aa19-bcf979489587, 1481.50000, 40799.50000, 0.99324, 2.19439, 1655.00000, 15769.30000, 2.52100, 3.95321, 1332.00000, 11836.60000, 1.45426, 2.72760, -0.00182, -0.00569, -0.00732, 1.00002, 0.99160, 0.98516, -0.40601, 0.14348, -0.01763, 1.06691, 0.99189, 0.95905
21390_4c751060-eab1-434b-a28a-04cd80b47c03, 1608.00000, 43169.30000, 3.28611, 2.18245, 1767.00000, 15364.60000, 4.47490, 4.29239, 1379.50000, 12074.90000, 3.44412, 3.09284, 0.00140, 0.00218, -0.00286, 1.05707, 0.95530, 1.00306, 1.88686, 2.09738, 1.97223, 1.06110, 1.07699, 1.08747
21394_cc858fd7-f3f0-4705-9fee-9efb3128f0d7, 1845.00000, 44269.30000, 1.87264, 2.00997, 1810.00000, 16401.40000, 2.50501, 3.97186, 1425.00000, 12249.80000, 1.54562, 2.79221, 0.00743, 0.00520, 0.00141, 1.07902, 1.02512, 1.01519, 0.47339, 0.12749, 0.07373, 0.97724, 0.99657, 0.98177
21400_e225d400-2f60-40a7-850c-b57408b4e417, 1577.50000, 162362.00000, 1.10859, 3.09787, 1604.50000, 21027.10000, 3.34254, 5.35766, 1291.00000, 35597.60000, 2.39626, 3.68208, 0.00062, -0.00924, -0.01116, 4.08941, 1.36453, 3.21741, -0.29066, 0.96502, 0.92437, 1.50617, 1.34427, 1.29466
21406_42f83d49-df35-49d1-935f-34dd516314b2, 1310.00000, 44467.60000, 1.28892, 2.13719, 1693.00000, 15238.20000, 2.41672, 4.24059, 1296.50000, 13174.10000, 1.34648, 2.97254, -0.00618, -0.00302, -0.01064, 1.09767, 0.95162, 1.11393, -0.11033, 0.03920, -0.12541, 1.03910, 1.06399, 1.04517
21407_f030561c-6465-4158-8f1d-ed24f5064754, 1636.50000, 38226.60000, 1.55720, 2.09912, 1716.00000, 15316.70000, 2.58627, 3.81682, 1399.00000, 11179.40000, 1.53494, 2.86190, 0.00212, -0.00141, -0.00103, 0.93064, 0.95551, 0.91725, 0.15795, 0.20875, 0.06305, 1.02059, 0.95767, 1.00627
21416_f054c709-e61d-4160-9ad6-e57055bb5656, 1719.00000, 33510.40000, 2.10186, 1.87329, 1656.50000, 15096.40000, 2.32589, 3.87292, 1341.50000, 10144.70000, 1.48792, 2.80392, 0.00422, -0.00559, -0.00642, 0.80859, 0.94422, 0.82560, 0.70261, -0.05163, 0.01603, 0.91079, 0.97174, 0.98589
21418_64838852-d441-4780-a59c-3671e877a344, 1402.50000, 38154.40000, 1.25269, 2.00835, 1812.00000, 14845.70000, 2.23938, 4.19681, 1376.50000, 11310.50000, 1.49281, 2.84211, -0.00383, 0.00534, -0.00314, 0.93475, 0.91568, 0.93165, -0.14656, -0.13814, 0.02092, 0.97645, 1.05301, 0.99931
21423_70e92d91-0afa-4bc8-a011-e67f6f35880a, 1542.00000, 35454.00000, 1.35586, 2.12075, 1709.00000, 15479.00000, 2.45052, 3.88139, 1347.50000, 10602.30000, 1.46763, 2.81415, -0.00028, -0.00190, -0.00586, 0.86252, 0.96741, 0.86795, -0.04339, 0.07300, -0.00426, 1.03110, 0.97387, 0.98948
21436_d9380154-f464-4c4b-b902-6f95fe2c871e, 1751.00000, 35770.80000, 1.94754, 1.99903, 1742.00000, 15776.40000, 2.34359, 3.95423, 1426.00000, 10930.70000, 1.43969, 2.91936, 0.00504, 0.00042, 0.00150, 0.86526, 0.98598, 0.89139, 0.54829, -0.03393, -0.03220, 0.97192, 0.99214, 1.02648
21440_9af7b0cc-6b0f-4155-bb7f-706541ceeea0, 1696.00000, 38659.10000, 1.90698, 1.92622, 1765.00000, 15680.10000, 2.40847, 4.00516, 1511.00000, 11590.20000, 1.59208, 2.83324, 0.00364, 0.00204, 0.00947, 0.94012, 0.97760, 0.94527, 0.50773, 0.03095, 0.12019, 0.93652, 1.00492, 0.99620
21453_7d4ee7c7-1d49-460b-8a3b-7adcdc1e1f14, 1576.50000, 44399.95000, 2.14256, 1.86979, 1716.50000, 15553.30000, 2.58955, 4.02414, 1367.25000, 13074.20000, 1.57047, 2.80814, 0.00060, -0.00137, -0.00401, 1.08918, 0.97210, 1.09792, 0.74331, 0.21203, 0.09858, 0.90909, 1.00969, 0.98737
21458_1f0de193-eb53-4c40-a96f-be2aa096b9b9, 1684.00000, 37424.60000, 1.55845, 2.08185, 1688.50000, 15670.20000, 2.35145, 3.84107, 1361.00000, 11266.70000, 1.46986, 2.76259, 0.00333, -0.00334, -0.00460, 0.90903, 0.98228, 0.92900, 0.15920, -0.02607, -0.00203, 1.01219, 0.96375, 0.97135
21462_c50b3cd6-6baa-4206-b254-e0138a1293ca, 1485.00000, 36523.50000, 1.22676, 2.05841, 1833.00000, 15415.70000, 2.76108, 3.82839, 1390.50000, 11356.60000, 1.50311, 2.74553, -0.00173, 0.00681, -0.00183, 0.89117, 0.95425, 0.93466, -0.17249, 0.38356, 0.03122, 1.00079, 0.96057, 0.96536
21467_4e0d822d-b919-4007-b6d7-2cac22dff196, 1560.00000, 38120.50000, 1.75703, 1.96118, 1707.00000, 15691.30000, 2.42044, 3.96550, 1310.50000, 11026.90000, 1.43199, 2.79228, 0.00018, -0.00204, -0.00933, 0.92988, 0.98246, 0.91124, 0.35778, 0.04292, -0.03990, 0.95352, 0.99497, 0.98179
