id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus
20987_88993539-f579-4e02-ba4c-73000193004d, 1434.00000, 25908.50000, 1.23797, 2.05090, 3066.50000, 63588.00000, 1.74928, 2.63554, 3262.00000, 34419.80000, 0.78642, 2.46756, 0.00253, -0.00025, 0.00090, 0.87747, 0.96305, 0.93474, -0.03339, -0.00025, 0.09445, 1.03875, 0.97358, 0.96815
20122_78dc9fd9-5a7c-44f8-9676-af321ce8d70a, 1454.00000, 26681.50000, 1.37833, 1.99449, 2976.00000, 63847.20000, 1.55468, 2.70693, 3153.50000, 34045.50000, 0.89397, 2.38885, 0.00324, -0.00169, -0.00236, 0.90447, 0.96862, 0.92677, 0.10697, -0.19485, 0.20200, 1.01018, 0.99995, 0.93727
20998_625c803d-7416-4f70-8706-8c1f604cd015, 1534.00000, 25054.80000, 1.66816, 1.88306, 3144.50000, 65038.80000, 1.68653, 2.72682, 3205.00000, 31883.00000, 0.77314, 2.56797, 0.00611, 0.00099, -0.00081, 0.84328, 0.98490, 0.86035, 0.39680, -0.06300, 0.08117, 0.95374, 1.00730, 1.00755
20999_7feb8e6a-522b-464d-acff-97433f969336, 1409.50000, 26124.00000, 1.11963, 2.03901, 3105.00000, 62517.00000, 1.75553, 2.72516, 3273.50000, 33912.20000, 0.82617, 2.47348, 0.00165, 0.00036, 0.00125, 0.88608, 0.94540, 0.91917, -0.15173, 0.00600, 0.13420, 1.03273, 1.00669, 0.97048
21006_cd304297-eca4-434d-a93f-7822c08a3684, 1309.00000, 30074.50000, 0.96313, 1.99172, 3651.50000, 66405.20000, 1.90017, 2.89611, 3276.00000, 36482.00000, 0.87159, 2.48826, -0.00195, 0.00905, 0.00132, 1.03132, 0.99857, 0.99619, -0.30823, 0.15064, 0.17962, 1.00878, 1.06984, 0.97627
21006_fecabbf0-7db5-4c8a-a9e0-6e6a2316f9fb, 1379.50000, 29797.50000, 1.02298, 2.07568, 3517.00000, 66273.50000, 1.85159, 2.82593, 3213.00000, 35911.80000, 0.81839, 2.44353, 0.00057, 0.00691, -0.00057, 1.01886, 0.99862, 0.98097, -0.24838, 0.10206, 0.12642, 1.05130, 1.04391, 0.95872
21013_de127bbe-656f-475b-b5d6-8213e329b3bd, 1280.00000, 28518.80000, 1.62708, 1.82774, 3041.50000, 65576.00000, 1.85219, 2.62573, 3242.00000, 36357.00000, 0.75122, 2.55403, -0.00299, -0.00065, 0.00030, 0.97658, 0.99508, 0.99346, 0.35572, 0.10266, 0.05925, 0.92572, 0.96996, 1.00208
21015_790b09ed-0745-4a40-b4a7-b19c52842ef2, 1211.00000, 27708.50000, 1.03990, 1.87754, 2996.00000, 66364.00000, 1.71597, 2.70776, 3179.50000, 35587.20000, 0.73605, 2.54762, -0.00547, -0.00138, -0.00158, 0.95000, 1.00835, 0.97224, -0.23146, -0.03356, 0.04408, 0.95095, 1.00026, 0.99956
21051_2fe4cf0d-5098-4790-9c5b-a60b5bb6ad14, 1288.00000, 26666.00000, 1.21943, 2.00357, 2941.50000, 63041.20000, 1.63868, 2.71895, 3232.50000, 34702.80000, 0.77747, 2.52509, -0.00271, -0.00224, 0.00002, 0.90987, 0.95634, 0.94412, -0.05193, -0.11085, 0.08550, 1.01478, 1.00439, 0.99072
21052_045b3d03-90dc-4c0c-8ebb-cc3cfd5f9648, 1241.50000, 27272.20000, 1.17300, 1.95309, 3128.50000, 63830.50000, 1.84357, 2.71648, 3222.00000, 35098.20000, 0.79405, 2.54039, -0.00437, 0.00073, -0.00030, 0.93327, 0.96592, 0.95630, -0.09836, 0.09404, 0.10208, 0.98921, 1.00348, 0.99673
21085_a4c06d5c-b51f-46a9-b879-2ae9e4b57d79, 1324.00000, 26836.00000, 1.06108, 1.99356, 3034.00000, 63882.20000, 1.77538, 2.69194, 3248.50000, 34859.80000, 0.79137, 2.47633, -0.00142, -0.00077, 0.00050, 0.91467, 0.96825, 0.94835, -0.21028, 0.02585, 0.09940, 1.00971, 0.99441, 0.97159
21088_831207cb-1c08-4418-83af-d74c07ea4654, 1365.50000, 15780.50000, 1.30625, 2.31806, 3007.50000, 31069.20000, 1.52088, 3.58598, 3071.50000, 32918.00000, 0.63077, 3.06107, 0.00007, -0.00119, -0.00482, 0.51681, 0.44653, 0.89540, 0.03489, -0.22865, -0.06120, 1.17406, 1.32468, 1.20102
20134_4640f8c1-032b-4441-a6de-c78d5253f3c5, 1277.50000, 13880.00000, 16.73960, 5.40891, 2895.00000, 29988.20000, 18.91690, 5.66357, 2902.00000, 20274.20000, 18.68840, 6.06895, -0.00308, -0.00298, -0.00990, 0.45183, 0.43112, 0.52117, 15.46824, 17.16737, 17.99643, 2.73953, 2.09215, 2.38117
21115_66d84ca5-cb81-4572-b756-2672c1f67adf, 1191.50000, 27926.00000, 0.86882, 2.01027, 2995.50000, 64245.50000, 1.68104, 2.72843, 3240.00000, 34291.00000, 0.77423, 2.59442, -0.00617, -0.00138, 0.00024, 0.95850, 0.97464, 0.93154, -0.40254, -0.06849, 0.08226, 1.01817, 1.00789, 1.01793
21127_eea48d59-7151-49b3-8dad-334c8dbec9b4, 1477.00000, 26809.50000, 1.78815, 1.86072, 3091.50000, 63244.20000, 1.69430, 2.77600, 3239.50000, 34344.20000, 0.78806, 2.54748, 0.00407, 0.00014, 0.00023, 0.90824, 0.95718, 0.93315, 0.51679, -0.05523, 0.09609, 0.94243, 1.02547, 0.99951
21128_aec831b3-a826-4d68-9faa-3adfe6704ec0, 1375.50000, 25619.20000, 1.45303, 1.84998, 3066.50000, 63060.00000, 1.58388, 2.73889, 3272.50000, 33146.50000, 0.85469, 2.44836, 0.00043, -0.00025, 0.00122, 0.86920, 0.95465, 0.89623, 0.18167, -0.16565, 0.16272, 0.93699, 1.01176, 0.96062
21134_965a8d05-264f-4bbb-b995-290b708115b9, 1429.50000, 32787.00000, 1.41666, 1.90744, 3110.00000, 69031.00000, 1.86205, 2.65310, 3230.50000, 38714.80000, 0.75296, 2.52644, 0.00237, 0.00044, -0.00005, 1.12425, 1.04897, 1.06454, 0.14530, 0.11252, 0.06099, 0.96609, 0.98007, 0.99125
21136_ea5b2500-b87a-4314-adfb-511152fe113b, 1499.50000, 27208.50000, 1.51232, 1.96525, 3257.00000, 65204.00000, 1.76052, 2.81207, 3330.00000, 34260.00000, 0.74994, 2.58632, 0.00488, 0.00278, 0.00294, 0.92173, 0.98573, 0.92791, 0.24096, 0.01099, 0.05797, 0.99537, 1.03879, 1.01475
21139_212ecd78-f3da-4a48-8f41-ac283c8afd2c, 1210.50000, 27919.00000, 1.13604, 1.89053, 3015.00000, 61694.20000, 1.73715, 2.73875, 3166.50000, 34570.20000, 0.82176, 2.50148, -0.00549, -0.00107, -0.00197, 0.95757, 0.93374, 0.94212, -0.13532, -0.01238, 0.12979, 0.95753, 1.01171, 0.98146
21144_e8be93d8-d973-4950-8b66-f8158f0daa99, 1286.00000, 29922.00000, 1.18004, 1.90810, 3116.00000, 68273.50000, 1.73939, 2.74722, 3985.00000, 37827.00000, 1.49771, 2.55952, -0.00278, 0.00053, 0.02259, 1.02667, 1.03682, 1.01527, -0.09132, -0.01014, 0.80574, 0.96643, 1.01484, 1.00423
21163_65bae599-2e35-4a41-a0d1-62e43e64ba54, 1349.00000, 53351.50000, 1.17540, 2.11064, 3060.50000, 72220.80000, 1.63772, 3.03869, 3186.00000, 50749.00000, 0.62716, 2.78834, -0.00052, -0.00035, -0.00138, 1.86442, 1.10052, 1.42690, -0.09596, -0.11181, -0.06481, 1.06901, 1.12251, 1.09401
21169_0f11b3c9-5d08-4537-a3e5-49ccd959169b, 1321.00000, 25985.20000, 1.19084, 1.93367, 3128.00000, 63470.20000, 1.76242, 2.71526, 3291.50000, 33213.50000, 0.76794, 2.55138, -0.00152, 0.00072, 0.00179, 0.88428, 0.96020, 0.89767, -0.08052, 0.01289, 0.07597, 0.97938, 1.00303, 1.00104
21170_0bfe149f-643f-436b-ada3-b732639be208, 1485.00000, 30302.00000, 1.44887, 1.97444, 3095.50000, 69359.00000, 1.72174, 2.68112, 3946.50000, 37824.50000, 1.57182, 2.42871, 0.00436, 0.00021, 0.02144, 1.03316, 1.05442, 1.01635, 0.17751, -0.02779, 0.87985, 1.00003, 0.99042, 0.95291
21171_12ee163f-0802-44c4-aa61-d7aaf95e24c9, 1433.00000, 26591.00000, 1.39260, 1.93824, 3066.50000, 63818.50000, 1.60469, 2.75732, 3413.00000, 34925.00000, 0.73375, 2.58329, 0.00249, -0.00025, 0.00543, 0.90198, 0.96672, 0.94537, 0.12124, -0.14484, 0.04178, 0.98169, 1.01857, 1.01356
20013_8ac94369-ef91-4ce2-9c55-fd40cbd59e76, 1371.50000, 28025.00000, 1.42256, 1.75819, 3024.50000, 62124.80000, 1.83960, 2.68385, 3245.00000, 35792.50000, 0.66209, 2.58770, 0.00029, -0.00092, 0.00039, 0.95560, 0.94044, 0.97643, 0.15120, 0.09007, -0.02988, 0.89050, 0.99143, 1.01529
21174_e4ecc102-94e1-4bd1-a48a-e3d16189822b, 1545.00000, 28978.50000, 1.77989, 1.87236, 3074.50000, 52022.20000, 1.88265, 2.63930, 3208.00000, 32242.50000, 0.77020, 2.54600, 0.00651, -0.00013, -0.00072, 0.98356, 0.77888, 0.87104, 0.50853, 0.13312, 0.07823, 0.94832, 0.97497, 0.99893
21176_09079bf3-91be-4a3f-be49-5f50c74bfe52, 1420.00000, 24711.20000, 1.59313, 1.89953, 3056.50000, 62329.00000, 1.68746, 2.72696, 3265.00000, 32740.50000, 0.89686, 2.45396, 0.00203, -0.00041, 0.00099, 0.83505, 0.94318, 0.88427, 0.32177, -0.06207, 0.20489, 0.96208, 1.00735, 0.96282
21185_4a2cf73a-4ff8-4ac9-b01c-fb1603bca461, 1333.50000, 25500.50000, 1.27713, 1.95902, 3067.00000, 64290.50000, 1.59877, 2.72122, 3273.50000, 33242.00000, 0.77666, 2.53575, -0.00108, -0.00025, 0.00125, 0.86645, 0.97422, 0.89906, 0.00577, -0.15076, 0.08469, 0.99222, 1.00523, 0.99491
21187_337bbe87-439a-4bd1-bb86-471e91c852bd, 1196.00000, 27781.00000, 1.25992, 1.85430, 2996.00000, 61639.80000, 1.77825, 2.67288, 3139.00000, 34534.80000, 0.83200, 2.50191, -0.00601, -0.00138, -0.00279, 0.95314, 0.93317, 0.94188, -0.01144, 0.02872, 0.14003, 0.93918, 0.98737, 0.98163
21190_3cba7f7f-1007-4e9b-8bf9-0563719eb837, 1493.00000, 31674.20000, 1.55623, 1.91750, 3095.00000, 69002.50000, 1.75924, 2.66067, 3229.50000, 38340.00000, 0.62432, 2.51616, 0.00464, 0.00020, -0.00008, 1.08207, 1.04876, 1.05333, 0.28487, 0.00971, -0.06765, 0.97119, 0.98286, 0.98722
20141_ea38e1e7-e104-4f35-a6ea-585f5099a45b, 1427.50000, 30645.50000, 0.91840, 2.16120, 3006.00000, 52424.00000, 1.46094, 3.19108, 3291.50000, 33981.50000, 0.66571, 2.67919, 0.00229, -0.00122, 0.00179, 1.04754, 0.78637, 0.92071, -0.35296, -0.28859, -0.02626, 1.09462, 1.17880, 1.05119
21196_053c3692-a3ee-409a-b362-7546ddf3467f, 1434.25000, 25450.75000, 1.38302, 2.00158, 3121.75000, 63044.35000, 1.70668, 2.73041, 3251.75000, 33489.40000, 0.59029, 2.63226, 0.00254, 0.00062, 0.00059, 0.86105, 0.95352, 0.90714, 0.11166, -0.04285, -0.10168, 1.01377, 1.00862, 1.03277
20143_601892d9-0afd-4486-9b02-c278a4afeb9c, 1392.50000, 25264.20000, 1.34651, 1.88585, 3097.50000, 62622.80000, 1.74586, 2.73678, 3296.50000, 33665.00000, 0.82248, 2.46325, 0.00104, 0.00024, 0.00194, 0.85586, 0.94720, 0.91106, 0.07515, -0.00367, 0.13051, 0.95516, 1.01098, 0.96646
21211_515152ff-bd12-4c3a-bba1-f72ebc29f031, 1290.50000, 32389.50000, 1.01574, 2.13820, 3204.00000, 63370.00000, 1.89150, 2.81036, 3402.00000, 37313.80000, 0.93296, 2.63903, -0.00262, 0.00193, 0.00510, 1.11498, 0.95739, 1.01736, -0.25562, 0.14197, 0.24099, 1.08297, 1.03816, 1.03543
21214_818d094d-1327-4ee7-99ef-fb9663979e61, 1470.00000, 29083.50000, 1.62147, 1.83716, 3083.00000, 65438.50000, 1.80361, 2.70552, 3293.00000, 35971.00000, 0.58279, 2.64377, 0.00382, 0.00001, 0.00183, 0.99002, 0.99223, 0.98035, 0.35011, 0.05408, -0.10918, 0.93049, 0.99943, 1.03729
21221_a90a1feb-fd9d-4395-ab08-fa09d777eb83, 1321.00000, 30450.00000, 1.44985, 1.82006, 3077.00000, 71331.00000, 1.73482, 2.68138, 3261.50000, 39093.00000, 0.60753, 2.51857, -0.00152, -0.00009, 0.00089, 1.04435, 1.08609, 1.07496, 0.17849, -0.01471, -0.08444, 0.92183, 0.99051, 0.98817
21224_d8d9a8e1-cb4a-4fa5-9846-1d7eb1c5142f, 1450.00000, 11084.20000, 3.49602, 3.38221, 3040.00000, 16339.00000, 1.91965, 6.77624, 2932.00000, 14211.20000, 0.97006, 5.96528, 0.00310, -0.00068, -0.00900, 0.34541, 0.21162, 0.33838, 2.22466, 0.17012, 0.27809, 1.71304, 2.50317, 2.34049
21225_926782e4-7e2f-49fc-b6b7-65e88fea416c, 1449.50000, 28296.00000, 1.15008, 2.00696, 3154.50000, 66627.80000, 1.75339, 2.69463, 3967.00000, 33723.50000, 1.55697, 2.47538, 0.00308, 0.00115, 0.02205, 0.96252, 1.01002, 0.89270, -0.12128, 0.00386, 0.86500, 1.01650, 0.99541, 0.97122
21229_e960d9b9-ad2e-4b00-839d-9e782fa8b78f, 1411.00000, 28394.50000, 1.57439, 1.94527, 3120.00000, 66160.80000, 1.82769, 2.75188, 3181.50000, 36487.00000, 0.73969, 2.54602, 0.00170, 0.00060, -0.00152, 0.96743, 1.00314, 0.99917, 0.30303, 0.07816, 0.04772, 0.98525, 1.01656, 0.99894
21237_5c2db0bf-2cfe-4129-8df6-81c4d9ea5284, 1360.00000, 27241.00000, 1.20748, 1.97751, 3172.00000, 62679.50000, 1.83944, 2.72258, 3307.50000, 34124.50000, 0.82174, 2.55257, -0.00013, 0.00142, 0.00227, 0.92790, 0.94692, 0.92452, -0.06388, 0.08991, 0.12977, 1.00158, 1.00573, 1.00151
21244_ab76b32d-b7f3-4684-91e4-fbed264a1031, 1488.50000, 27554.00000, 1.23655, 2.05615, 3080.50000, 63683.00000, 1.69824, 2.72196, 3239.00000, 33801.20000, 0.60278, 2.57892, 0.00448, -0.00003, 0.00021, 0.93452, 0.96434, 0.91688, -0.03481, -0.05129, -0.08919, 1.04141, 1.00550, 1.01185
21250_1728105c-ce08-4f23-bc90-80c925c34a43, 1372.50000, 24297.00000, 1.45224, 1.94980, 3056.00000, 61805.20000, 1.64469, 2.74967, 3186.50000, 31894.80000, 0.76881, 2.54930, 0.00032, -0.00042, -0.00137, 0.82190, 0.93485, 0.86126, 0.18088, -0.10484, 0.07684, 0.98755, 1.01574, 1.00022
21252_a0a943ea-be28-413b-b32a-75b89c0ba321, 1338.00000, 26129.00000, 1.27950, 1.99438, 3009.50000, 64227.00000, 1.68944, 2.71765, 3102.00000, 35164.50000, 0.61399, 2.50449, -0.00091, -0.00116, -0.00390, 0.88882, 0.97413, 0.96188, 0.00814, -0.06009, -0.07798, 1.01012, 1.00391, 0.98264
21253_04ab54ca-1d7a-427c-98fa-a5f2de670f09, 1281.50000, 29597.00000, 0.91287, 2.07165, 3000.50000, 62702.50000, 1.80039, 2.69984, 3174.50000, 36451.00000, 0.77530, 2.52769, -0.00294, -0.00130, -0.00173, 1.01518, 0.95001, 0.99830, -0.35849, 0.05086, 0.08333, 1.04926, 0.99733, 0.99174
21254_f3895ecc-7611-401d-842f-54e68b1358be, 1302.50000, 27010.50000, 1.11423, 2.03638, 3011.50000, 63111.50000, 1.81108, 2.68149, 3149.50000, 35036.50000, 0.76994, 2.52123, -0.00219, -0.00113, -0.00248, 0.92170, 0.95634, 0.95662, -0.15713, 0.06155, 0.07797, 1.03140, 0.99055, 0.98921
21266_bd3fb8e4-f14c-43f0-b400-903351c09f6f, 1426.00000, 27807.50000, 1.37939, 1.89049, 3188.50000, 65770.20000, 1.81828, 2.69725, 3239.00000, 34237.20000, 0.80827, 2.56435, 0.00224, 0.00169, 0.00021, 0.94584, 0.99583, 0.92996, 0.10803, 0.06875, 0.11630, 0.95751, 0.99638, 1.00613
21275_41b31dbd-195e-4403-9c1f-601e8d2755fb, 1461.50000, 28209.50000, 0.96216, 2.11864, 3115.00000, 63047.50000, 1.71613, 2.76018, 3269.50000, 34310.20000, 0.78696, 2.53209, 0.00351, 0.00052, 0.00113, 0.95898, 0.95368, 0.93123, -0.30920, -0.03340, 0.09498, 1.07306, 1.01962, 0.99347
21297_91f0685a-34ef-4041-905a-016bb619bce0, 1205.50000, 27866.00000, 1.51117, 1.83271, 3068.00000, 63199.20000, 1.82675, 2.72759, 3231.50000, 35768.00000, 0.79996, 2.56002, -0.00566, -0.00023, -0.00002, 0.95585, 0.95684, 0.97610, 0.23981, 0.07722, 0.10799, 0.92824, 1.00758, 1.00443
21298_eb5a297b-191c-4784-ba98-a5c95e17efdd, 1256.50000, 31048.00000, 1.06006, 2.07205, 3076.50000, 69729.00000, 1.85524, 2.67715, 3253.00000, 38720.00000, 0.73657, 2.57792, -0.00384, -0.00010, 0.00063, 1.06810, 1.06061, 1.06402, -0.21130, 0.10571, 0.04460, 1.04946, 0.98895, 1.01145
21299_48064761-78c3-42e6-8286-3894da6516f3, 1318.75000, 26879.50000, 1.09812, 1.96018, 3107.50000, 64449.50000, 1.70261, 2.75123, 3697.75000, 34080.25000, 1.19643, 2.47192, -0.00160, 0.00040, 0.01397, 0.91642, 0.97611, 0.91148, -0.17324, -0.04692, 0.50446, 0.99281, 1.01631, 0.96986
21317_9e9c5a2f-775e-4610-b945-cc96d813dd35, 1370.00000, 24959.80000, 0.68860, 2.18576, 3149.50000, 61932.50000, 1.73058, 2.72224, 3326.50000, 31730.80000, 0.73246, 2.61898, 0.00023, 0.00107, 0.00284, 0.84576, 0.93539, 0.85214, -0.58276, -0.01895, 0.04049, 1.10706, 1.00561, 1.02756
21318_93762636-31b8-4d2f-9ee3-c4b0f39962a7, 1424.50000, 27286.00000, 1.11338, 2.04881, 3213.00000, 63576.50000, 1.88338, 2.70445, 3277.00000, 34138.00000, 0.75016, 2.56763, 0.00219, 0.00208, 0.00135, 0.92720, 0.96054, 0.92584, -0.15798, 0.13385, 0.05819, 1.03769, 0.99904, 1.00742
21319_c9cbd60d-243b-4e45-bf0c-6aeef3d11999, 1385.00000, 24586.50000, 1.41716, 1.94770, 3033.00000, 63289.50000, 1.67345, 2.71438, 3209.50000, 33223.50000, 0.51079, 2.62614, 0.00077, -0.00079, -0.00068, 0.83183, 0.95883, 0.90043, 0.14580, -0.07608, -0.18118, 0.98648, 1.00270, 1.03037
21320_56d544e1-7a3b-4311-a7d2-f407d120557c, 1223.00000, 28012.50000, 1.07300, 1.94794, 3108.50000, 63850.00000, 1.80809, 2.71986, 3218.00000, 34967.80000, 0.84543, 2.53151, -0.00504, 0.00041, -0.00042, 0.96047, 0.96655, 0.95250, -0.19836, 0.05856, 0.15346, 0.98660, 1.00473, 0.99324
21321_6a4499e4-dbac-4423-9b28-bba7c4799be6, 1725.00000, 26398.20000, 1.77237, 1.96592, 3060.00000, 64223.00000, 1.63161, 2.71672, 3301.50000, 33751.20000, 0.66942, 2.57357, 0.01296, -0.00036, 0.00209, 0.88460, 0.97326, 0.91350, 0.50101, -0.11792, -0.02255, 0.99571, 1.00357, 1.00975
21325_afae0430-6d4f-4aa5-b213-78393fcd074d, 1332.00000, 37360.50000, 1.02140, 2.02903, 3439.50000, 75860.50000, 1.80443, 2.83278, 3205.50000, 40767.80000, 0.79684, 2.53943, -0.00113, 0.00568, -0.00080, 1.29171, 1.15240, 1.12688, -0.24996, 0.05490, 0.10487, 1.02767, 1.04644, 0.99635
21330_21ac2d1c-a520-4a33-b1a4-946450c84cfb, 1433.00000, 25656.00000, 1.15062, 2.10874, 3161.50000, 61871.20000, 1.86335, 2.70015, 3290.50000, 33560.80000, 0.84728, 2.52858, 0.00249, 0.00126, 0.00176, 0.86846, 0.93422, 0.90812, -0.12074, 0.11382, 0.15531, 1.06805, 0.99745, 0.99209
21334_fab41f82-78b7-4839-bf95-edcf37ff2855, 1393.00000, 28054.80000, 1.21071, 1.97703, 2961.50000, 63329.50000, 1.60165, 2.72458, 3090.50000, 34228.50000, 0.76780, 2.48479, 0.00106, -0.00193, -0.00425, 0.95589, 0.96061, 0.93415, -0.06065, -0.14788, 0.07583, 1.00134, 1.00647, 0.97491
21335_8b1a4bad-fee6-4c0e-8657-e3ce1fe7cbbd, 1262.50000, 25750.00000, 1.02863, 1.94319, 3143.00000, 63310.00000, 1.78714, 2.66735, 3296.00000, 32694.00000, 0.63844, 2.60950, -0.00362, 0.00096, 0.00192, 0.87794, 0.95741, 0.88195, -0.24273, 0.03761, -0.05353, 0.98420, 0.98533, 1.02384
21341_4402990e-b9be-4bba-a30c-da9af0cd3275, 1365.00000, 25142.00000, 1.21936, 1.98341, 3162.50000, 63857.20000, 1.77677, 2.71494, 3277.00000, 32484.50000, 0.69704, 2.59007, 0.00005, 0.00127, 0.00135, 0.85247, 0.96581, 0.87623, -0.05200, 0.02724, 0.00507, 1.00457, 1.00291, 1.01622
21347_43bdda72-c8da-44bf-9a0b-dafdc1c7a2bb, 1292.00000, 27204.00000, 1.09369, 2.01928, 3078.00000, 63807.20000, 1.77591, 2.72588, 3177.00000, 34361.00000, 0.81620, 2.53337, -0.00256, -0.00007, -0.00165, 0.92901, 0.96636, 0.93553, -0.17767, 0.02638, 0.12423, 1.02274, 1.00695, 0.99397
21349_07ca6f7a-882f-4d6b-b9f0-2ca3882436a0, 1377.00000, 26698.50000, 1.21415, 2.04173, 3062.00000, 59759.00000, 1.70722, 2.71367, 3209.00000, 32325.80000, 0.76931, 2.56465, 0.00048, -0.00033, -0.00069, 0.90784, 0.90219, 0.87351, -0.05721, -0.04231, 0.07734, 1.03411, 1.00244, 1.00625
21351_1e87f2e0-b75a-4e74-b311-b80f84bb5d94, 1353.00000, 26367.50000, 1.06481, 2.05201, 3022.50000, 63413.00000, 1.64388, 2.71334, 3208.50000, 34065.80000, 0.78083, 2.55209, -0.00038, -0.00095, -0.00071, 0.89683, 0.96097, 0.92573, -0.20655, -0.10565, 0.08886, 1.03931, 1.00232, 1.00132
21355_7ea38417-1b2c-45be-8529-c69eb81ef42c, 1224.00000, 26943.50000, 1.10019, 1.90852, 3052.00000, 62960.20000, 1.75375, 2.69753, 3213.00000, 34401.50000, 0.74310, 2.51623, -0.00500, -0.00049, -0.00057, 0.92211, 0.95329, 0.93566, -0.17117, 0.00422, 0.05113, 0.96664, 0.99648, 0.98725
21382_a8ca21b7-cbd6-41cc-a068-e6f105f71098, 1472.00000, 24909.50000, 1.02805, 2.21077, 3136.00000, 63205.00000, 1.71258, 2.71090, 3274.00000, 32147.00000, 0.76279, 2.56835, 0.00389, 0.00085, 0.00126, 0.84029, 0.95585, 0.86620, -0.24331, -0.03695, 0.07082, 1.11972, 1.00142, 1.00770
20162_0323f0df-a026-446d-aca1-3254b71f75dc, 1398.00000, 28767.00000, 1.36134, 1.95383, 3070.50000, 65758.00000, 1.69002, 2.66189, 3292.50000, 34841.80000, 0.74968, 2.45409, 0.00124, -0.00019, 0.00182, 0.98125, 0.99752, 0.94649, 0.08998, -0.05951, 0.05771, 0.98959, 0.98331, 0.96287
21389_0b342e94-f649-4292-85be-1dfb2a6a30ef, 1301.00000, 77609.50000, 1.21972, 2.00135, 3065.00000, 12131.00000, 5.48657, 6.75812, 3345.50000, 15316.00000, 2.47430, 5.16146, -0.00224, -0.00028, 0.00341, 2.73586, 0.14426, 0.35912, -0.05164, 3.73704, 1.78233, 1.01365, 2.49648, 2.02511
21390_10bc9986-369d-4f74-bf35-829f4bd47475, 1393.50000, 24628.50000, 1.65888, 2.44615, 3129.50000, 58282.80000, 2.31569, 2.99188, 3196.50000, 38845.20000, 1.23500, 2.76287, 0.00108, 0.00075, -0.00107, 0.83303, 0.87763, 1.06947, 0.38752, 0.56616, 0.54303, 1.23894, 1.10521, 1.08402
21394_66a6c28b-5e08-418c-9190-87d864356b6f, 1417.00000, 34767.20000, 1.67622, 1.83801, 3226.50000, 67802.20000, 1.83889, 2.68235, 3208.00000, 42241.50000, 0.56638, 2.53449, 0.00192, 0.00229, -0.00072, 1.19569, 1.02756, 1.17102, 0.40486, 0.08936, -0.12559, 0.93093, 0.99087, 0.99441
21400_e849d40b-bb10-4540-88bd-12e0771a6e30, 1416.50000, 76779.50000, 0.83731, 3.19169, 3018.00000, 64872.50000, 2.07153, 4.37222, 2900.00000, 79803.50000, 0.88779, 3.67306, 0.00190, -0.00103, -0.00996, 2.70196, 0.98426, 2.30713, -0.43405, 0.32200, 0.19582, 1.61654, 1.61512, 1.44113
21406_abf6aeda-238e-48c0-b66b-e2ab8d6c70d0, 1094.50000, 33944.00000, 0.66447, 2.00975, 3041.00000, 69510.50000, 1.49174, 2.85168, 3160.00000, 39706.80000, 0.60781, 2.66387, -0.00964, -0.00066, -0.00216, 1.17774, 1.05770, 1.09641, -0.60689, -0.25779, -0.08416, 1.01791, 1.05342, 1.04518
21407_cb3e08ba-d04a-4c47-a61f-891f774c77f4, 1468.00000, 27515.50000, 1.71011, 1.85989, 3198.00000, 56542.50000, 1.67004, 2.99310, 3202.00000, 33312.20000, 0.70981, 2.60415, 0.00375, 0.00184, -0.00090, 0.93387, 0.84885, 0.90332, 0.43875, -0.07949, 0.01784, 0.94201, 1.10566, 1.02174
21416_73e7e024-09cc-4106-8ec7-343019746ae4, 1348.00000, 24909.00000, 0.97074, 2.12636, 3044.00000, 62860.50000, 1.60521, 2.74592, 3231.50000, 32458.50000, 0.59298, 2.59525, -0.00056, -0.00061, -0.00002, 0.84472, 0.95183, 0.87682, -0.30062, -0.14432, -0.09899, 1.07697, 1.01436, 1.01825
21418_3516a618-e589-49f7-bd4e-d65fb933bc47, 1356.00000, 31745.00000, 1.05776, 1.99315, 3084.00000, 63242.00000, 1.79731, 2.67120, 3731.00000, 35649.80000, 1.50401, 2.40402, -0.00027, 0.00002, 0.01497, 1.08952, 0.95727, 0.95757, -0.21360, 0.04778, 0.81204, 1.00950, 0.98675, 0.94322
21423_65684ca0-b7bb-493d-8913-8a857446ec9d, 1525.00000, 26089.00000, 1.52305, 1.98657, 3092.00000, 64053.20000, 1.61605, 2.74672, 3290.00000, 34441.00000, 0.69355, 2.57867, 0.00579, 0.00015, 0.00174, 0.88068, 0.97005, 0.93454, 0.25169, -0.13348, 0.00158, 1.00617, 1.01465, 1.01175
21436_33507b4f-4c60-42c1-8d7c-ec17dc46ae9a, 1490.50000, 26863.20000, 1.16270, 2.01142, 3155.50000, 64156.00000, 1.74224, 2.73738, 3312.00000, 33833.80000, 0.74860, 2.49762, 0.00455, 0.00116, 0.00240, 0.90968, 0.97067, 0.91566, -0.10866, -0.00729, 0.05663, 1.01876, 1.01120, 0.97995
