id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus,Label
21258,1307.00000,27263.50000,0.99553,2.00099,3118.50000,63458.00000,1.85096,2.66114,3341.50000,36518.00000,0.71029,2.56107,-0.00263,-0.00022,0.00034,0.88793,0.95254,0.96674,-0.13591,0.25833,0.10932,0.99368,0.96531,0.98639,Inactive
21274,1503.00000,31244.00000,1.13355,1.95041,3209.50000,67501.20000,1.41560,2.88005,3445.50000,38348.80000,0.60762,2.58059,0.00407,0.00122,0.00337,1.01740,1.01493,1.01706,0.00211,-0.17703,0.00664,0.96856,1.04472,0.99391,Inactive
21276,2165.00000,27360.20000,1.98759,2.00560,3185.50000,59459.00000,1.88934,2.71880,3583.50000,33298.20000,0.86331,2.61953,0.02672,0.00084,0.00739,0.86189,0.88835,0.86586,0.85615,0.29671,0.26234,0.99597,0.98622,1.00890,Inactive
21284,1488.00000,33897.50000,0.99639,2.04343,3260.50000,72227.00000,1.79285,2.67214,3434.50000,39455.50000,0.59773,2.56025,0.00356,0.00202,0.00305,1.10868,1.08873,1.04962,-0.13505,0.20022,-0.00325,1.01475,0.96930,0.98607,Inactive
21287,1394.00000,26809.00000,0.70037,2.14308,3226.00000,62279.20000,1.76857,2.72410,3484.00000,34548.20000,0.70207,2.60285,0.00034,0.00148,0.00449,0.86941,0.93223,0.90519,-0.43107,0.17594,0.10109,1.06424,0.98815,1.00248,Inactive
21291,1502.00000,32127.00000,1.20156,1.97291,3218.00000,66340.50000,1.48356,2.83619,3401.50000,38103.50000,0.58005,2.64841,0.00404,0.00135,0.00208,1.04764,0.99647,1.01119,0.07012,-0.10907,-0.02093,0.97973,1.02881,1.02003,Inactive
21293,1527.00000,30342.00000,1.42493,2.09093,3035.00000,63707.80000,1.67539,2.80534,3276.50000,38515.00000,0.64845,2.61084,0.00489,-0.00154,-0.00156,0.98572,0.95780,1.02682,0.29349,0.08276,0.04748,1.03834,1.01761,1.00556,Inactive
21322,1431.50000,34881.00000,1.09405,2.03982,3178.50000,72241.20000,1.78715,2.65449,3308.00000,41164.20000,0.73070,2.51572,0.00162,0.00073,-0.00064,1.14426,1.09025,1.10310,-0.03739,0.19452,0.12972,1.01296,0.96290,0.96892,Inactive
20157,1390.00000,25929.50000,0.94725,2.10622,3125.50000,62455.00000,1.57557,2.77863,4147.50000,34577.00000,1.51615,2.52322,0.00021,-0.00011,0.02382,0.83946,0.93659,0.88669,-0.18419,-0.01706,0.91518,1.04593,1.00793,0.97181,Inactive
20017,2006.50000,25213.20000,2.05597,1.95303,3327.50000,62950.50000,1.88619,2.70402,3422.50000,34164.80000,0.61100,2.53836,0.02129,0.00308,0.00270,0.79387,0.94123,0.89581,0.92453,0.29356,0.01003,0.96986,0.98086,0.97764,Inactive
20159,1536.00000,28149.00000,1.07635,2.07207,3286.00000,68977.00000,1.68134,2.70011,3404.00000,35149.00000,0.57631,2.55641,0.00520,0.00242,0.00216,0.91039,1.03702,0.92502,-0.05509,0.08871,-0.02466,1.02898,0.97944,0.98459,Inactive
21334,1949.50000,27861.50000,2.11137,1.82706,3270.00000,64013.50000,1.88657,2.72439,3354.00000,35655.80000,0.80460,2.55006,0.01934,0.00217,0.00070,0.88641,0.95892,0.94125,0.97993,0.29394,0.20362,0.90731,0.98825,0.98215,Inactive
21348,1424.00000,28776.20000,1.54154,1.91877,3128.50000,63359.20000,1.70160,2.77833,3314.50000,36232.80000,0.72032,2.60761,0.00137,-0.00006,-0.00045,0.93568,0.95082,0.95921,0.41010,0.10897,0.11934,0.95285,1.00782,1.00431,Inactive
21361,1774.00000,46472.50000,2.30853,1.87532,27394.00000,83540.50000,5.85824,6.93512,3689.00000,57195.50000,1.07068,2.54681,0.01334,0.38300,0.01046,1.52907,0.88635,1.55914,1.17709,4.26561,0.46971,0.93127,2.51566,0.98090,Inactive
21362,1459.00000,28557.50000,1.42998,2.02199,3179.00000,67140.00000,1.82680,2.62278,3350.00000,37205.20000,0.68745,2.57055,0.00257,0.00073,0.00058,0.92700,1.00971,0.98651,0.29854,0.23417,0.08648,1.00411,0.95139,0.99004,Inactive
21363,1354.00000,30420.50000,1.35356,1.88119,3035.00000,65560.50000,1.67178,2.68686,3257.50000,37786.00000,0.72195,2.53560,-0.00103,-0.00154,-0.00211,0.99432,0.98705,1.00613,0.22212,0.07915,0.12097,0.93419,0.97464,0.97658,Inactive
21367,1656.00000,26752.00000,1.31613,2.03068,3198.00000,62908.00000,1.69691,2.72896,4086.00000,34677.00000,1.51713,2.47804,0.00930,0.00103,0.02203,0.85850,0.94260,0.89140,0.18469,0.10428,0.91616,1.00842,0.98991,0.95441,Inactive
21370,2202.50000,26356.50000,2.21710,2.00805,3304.50000,63902.80000,1.79287,2.72675,3580.00000,33559.00000,0.77184,2.63692,0.02800,0.00272,0.00728,0.82627,0.95662,0.87356,1.08566,0.20024,0.17086,0.99718,0.98911,1.01560,Inactive
21372,1294.50000,34068.00000,1.24086,1.89348,3164.00000,69248.20000,1.47129,2.87964,3280.00000,39637.00000,0.52823,2.71099,-0.00306,0.00050,-0.00146,1.12113,1.04323,1.05941,0.10942,-0.12134,-0.07274,0.94029,1.04457,1.04413,Inactive
21373,1363.50000,30774.80000,1.43292,1.94632,3076.50000,69541.50000,1.71935,2.70082,3215.00000,37424.00000,0.60481,2.58560,-0.00070,-0.00088,-0.00335,1.00612,1.04924,0.99682,0.30148,0.12672,0.00383,0.96653,0.97970,0.99584,Inactive
21376,2169.00000,27721.00000,2.46017,2.07532,3549.00000,61862.50000,2.28161,2.72932,3530.00000,34637.00000,0.92614,2.61450,0.02685,0.00658,0.00583,0.87410,0.92056,0.90643,1.32873,0.68898,0.32516,1.03059,0.99004,1.00697,Inactive
21379,1436.50000,28572.50000,1.46434,2.00281,3069.00000,62904.80000,1.70482,2.75591,3204.00000,36313.00000,0.57540,2.65562,0.00180,-0.00100,-0.00367,0.92828,0.94459,0.96477,0.33290,0.11219,-0.02558,0.99458,0.99968,1.02280,Inactive
21379,1453.00000,29428.50000,1.38687,2.02477,3140.50000,64670.00000,1.77007,2.70855,3278.00000,38168.00000,0.61936,2.59710,0.00236,0.00013,-0.00152,0.95700,0.97132,1.01667,0.25543,0.17744,0.01839,1.00549,0.98250,1.00027,Inactive
21379,1423.50000,29431.00000,1.08742,2.04398,3107.50000,64587.50000,1.74590,2.64741,3329.00000,36499.50000,0.59054,2.62773,0.00135,-0.00039,-0.00003,0.95809,0.97054,0.96656,-0.04402,0.15327,-0.01043,1.01503,0.96033,1.01206,Inactive
21379,1276.00000,28893.50000,1.20858,1.88464,3109.50000,66057.00000,1.76240,2.68360,3266.50000,35928.00000,0.77117,2.46012,-0.00369,-0.00036,-0.00185,0.94475,0.99371,0.95173,0.07714,0.16977,0.17020,0.93590,0.97345,0.94751,Inactive
21388,1472.00000,26094.50000,1.13298,2.06220,3233.50000,63373.50000,1.67523,2.76116,3342.00000,33222.00000,0.59123,2.58888,0.00301,0.00159,0.00035,0.84230,0.94939,0.87068,0.00154,0.08260,-0.00975,1.02407,1.00159,0.99710,Inactive
21388,1696.00000,26145.00000,1.67988,1.97931,3149.00000,63348.50000,1.39449,2.82842,3365.00000,33455.20000,0.59527,2.63065,0.01067,0.00026,0.00102,0.83636,0.95033,0.87681,0.54844,-0.19814,-0.00571,0.98291,1.02599,1.01319,Inactive
20164,1850.50000,27152.00000,2.10019,1.97002,3171.00000,64189.50000,1.79191,2.74195,3283.50000,35217.00000,0.67657,2.57401,0.01596,0.00061,-0.00135,0.86553,0.96326,0.93052,0.96875,0.19928,0.07560,0.97830,0.99462,0.99137,Inactive
20166,1417.50000,33125.50000,1.28266,1.86753,2991.50000,67089.50000,1.63352,2.66611,3342.50000,40836.20000,0.63466,2.51640,0.00115,-0.00223,0.00036,1.08468,1.01187,1.09254,0.15122,0.04089,0.03368,0.92740,0.96711,0.96918,Inactive
21408,1376.00000,27024.00000,1.05500,1.96726,3075.50000,71039.50000,1.53662,2.63008,3317.50000,35624.50000,0.57966,2.51181,-0.00027,-0.00090,-0.00036,0.87738,1.07290,0.94140,-0.07644,-0.05601,-0.02132,0.97693,0.95404,0.96742,Inactive
21411,1624.00000,24962.50000,1.37178,2.07699,3181.00000,63422.50000,1.65250,2.73417,3446.00000,33438.00000,0.63503,2.59510,0.00821,0.00077,0.00338,0.79838,0.95099,0.87394,0.24034,0.05987,0.03405,1.03142,0.99180,0.99950,Inactive
21426,1836.50000,28351.80000,1.83852,1.96618,3407.00000,61122.20000,2.03353,2.75165,3589.00000,35118.00000,0.92124,2.57304,0.01548,0.00433,0.00755,0.90705,0.91111,0.91873,0.70708,0.44090,0.32027,0.97639,0.99814,0.99100,Inactive
21451,1913.00000,29048.00000,1.90537,2.01220,3455.00000,66220.00000,2.15675,2.66434,3575.50000,35799.20000,0.96532,2.58170,0.01810,0.00509,0.00715,0.92825,0.99083,0.93897,0.77393,0.56412,0.36434,0.99925,0.96647,0.99433,Inactive
21454,1397.00000,24613.80000,1.06192,2.02343,3145.50000,61601.50000,1.63940,2.75727,4183.00000,31620.80000,1.54545,2.48390,0.00044,0.00021,0.02486,0.79421,0.92280,0.79952,-0.06952,0.04677,0.94448,1.00482,1.00018,0.95667,Inactive
21455,1864.00000,30807.00000,1.91310,1.91634,3206.50000,72983.00000,1.75508,2.64761,4090.00000,38393.20000,1.52919,2.43863,0.01642,0.00117,0.02215,0.99010,1.10151,0.99957,0.78166,0.16245,0.92822,0.95164,0.96040,0.93923,Inactive
20002,1431.00000,29321.00000,1.20021,1.96697,3246.00000,66078.00000,1.82391,2.70171,3437.00000,35984.50000,0.67360,2.60144,0.00161,0.00179,0.00312,0.95408,0.99189,0.94841,0.06877,0.23128,0.07262,0.97678,0.98002,1.00194,Inactive
21464,1426.25000,28334.80000,1.21738,1.97917,3091.00000,61868.40000,1.68855,2.70889,3702.50000,35435.60000,1.14142,2.51135,0.00145,-0.00066,0.01085,0.92050,0.92788,0.92468,0.08594,0.09591,0.54045,0.98284,0.98263,0.96724,Inactive
20170,2212.00000,27079.80000,2.02057,1.98112,3349.00000,64076.50000,1.93633,2.69969,3654.00000,35296.00000,0.90993,2.51942,0.02832,0.00342,0.00944,0.85069,0.95866,0.92202,0.88913,0.34370,0.30896,0.98381,0.97929,0.97035,Inactive
20172,1550.00000,25622.80000,1.62236,1.87013,3197.00000,65621.50000,1.56621,2.75290,3499.00000,34339.20000,0.67463,2.56045,0.00568,0.00102,0.00492,0.82349,0.98545,0.89866,0.49092,-0.02642,0.07365,0.92869,0.99859,0.98615,Inactive
20021,1404.00000,29530.00000,1.02852,1.96359,3243.00000,67888.00000,1.73219,2.71734,3500.50000,36847.20000,0.73120,2.52180,0.00068,0.00174,0.00497,0.96215,1.02051,0.97170,-0.10292,0.13956,0.13022,0.97511,0.98569,0.97126,Inactive
21491,1472.50000,29163.00000,1.31675,1.97900,3142.50000,65194.00000,1.60638,2.75537,3324.00000,34750.00000,0.53398,2.61222,0.00303,0.00016,-0.00017,0.94725,0.97956,0.91573,0.18531,0.01375,-0.06700,0.98276,0.99949,1.00609,Inactive
21497,1492.50000,28196.00000,1.19582,2.08442,3164.00000,63642.00000,1.73002,2.70269,3324.00000,35100.00000,0.61502,2.57606,0.00371,0.00050,-0.00017,0.91349,0.95472,0.92593,0.06438,0.13739,0.01404,1.03511,0.98038,0.99216,Inactive
21511,1608.00000,33049.80000,1.77873,1.73678,3207.00000,67933.00000,1.93754,2.63222,3290.50000,38704.20000,0.71312,2.52395,0.00766,0.00118,-0.00115,1.07558,1.02179,1.03193,0.64729,0.34491,0.11214,0.86247,0.95482,0.97209,Inactive
20178,1422.00000,33646.50000,1.04958,2.17165,3098.50000,69016.50000,1.53134,2.81123,3314.00000,41239.20000,0.59613,2.62508,0.00130,-0.00054,-0.00047,1.10235,1.04060,1.10511,-0.08186,-0.06129,-0.00485,1.07843,1.01975,1.01104,Inactive
21560,1711.00000,27797.20000,1.79990,2.00524,3065.00000,66703.50000,1.67599,2.68053,3945.00000,36920.00000,1.49056,2.46461,0.01119,-0.00107,0.01792,0.89237,1.00462,0.96087,0.66846,0.08336,0.88959,0.99579,0.97234,0.94924,Inactive
21578,2140.50000,25785.00000,2.01909,1.94802,3467.00000,64460.00000,1.97531,2.68357,3990.00000,33215.50000,1.24668,2.49944,0.02588,0.00528,0.01923,0.80884,0.96285,0.85161,0.88765,0.38268,0.64571,0.96737,0.97344,0.96265,Inactive
21579,1337.00000,26982.50000,1.10965,1.98216,3027.50000,62252.00000,1.73292,2.68592,3247.00000,34786.00000,0.77949,2.42542,-0.00161,-0.00166,-0.00242,0.87729,0.93494,0.91902,-0.02179,0.14029,0.17851,0.98433,0.97430,0.93414,Inactive
21587,1468.00000,34079.50000,1.47525,1.89577,3132.50000,69239.50000,1.73233,2.70260,3333.50000,40341.80000,0.58435,2.61018,0.00287,0.00000,0.00010,1.11559,1.04359,1.07839,0.34381,0.13970,-0.01663,0.94143,0.98035,1.00530,Inactive
17414,1375.50000,27690.20000,0.95882,2.09525,3172.00000,62014.80000,1.34407,2.86699,3525.50000,35744.00000,0.58151,2.62877,-0.00259,-0.00071,0.00118,0.91547,0.94285,0.95145,-0.03419,-0.04627,-0.02675,1.03727,1.02495,1.02183,Inactive
510,1653.00000,37601.20000,1.35886,1.98170,3606.50000,45919.50000,1.36687,3.19583,3650.00000,38895.00000,0.57920,2.61217,0.00706,0.00625,0.00486,1.25061,0.67799,1.04083,0.36585,-0.02347,-0.02906,0.98105,1.14251,1.01538,Inactive
978,1652.00000,83746.00000,1.34514,2.00939,3396.00000,11815.50000,4.76029,8.65732,3419.00000,12453.80000,2.15544,6.55683,0.00703,0.00288,-0.00196,2.85599,0.13491,0.26681,0.35213,3.36995,1.54718,0.99476,3.09501,2.54872,Inactive
17412,1419.00000,29106.00000,0.90511,2.07955,3173.50000,62888.50000,1.59305,2.76403,4188.00000,35575.00000,1.52689,2.47731,-0.00108,-0.00069,0.02075,0.96321,0.95683,0.92690,-0.08790,0.20271,0.91863,1.02950,0.98815,0.96296,Inactive
516,1479.50000,33688.80000,1.06894,2.02341,3272.00000,49825.50000,1.56949,3.26525,3556.00000,35367.00000,0.54675,2.84978,0.00103,0.00089,0.00208,1.12054,0.74594,0.93942,0.07593,0.17915,-0.06151,1.00170,1.16733,1.10774,Inactive
21599,1629.50000,24221.50000,1.12855,2.23797,3279.00000,64609.00000,1.71026,2.76355,3487.00000,32908.00000,0.81257,2.60019,0.00624,0.00100,0.00004,0.78596,0.98270,0.86884,0.13554,0.31992,0.20431,1.10792,0.98797,1.01072,Inactive
21612,1355.50000,33718.50000,1.05664,2.05427,3145.50000,70255.50000,1.37553,2.78369,3420.50000,41737.00000,0.54950,2.58739,-0.00329,-0.00114,-0.00192,1.12588,1.07532,1.13153,0.06363,-0.01481,-0.05876,1.01698,0.99517,1.00575,Inactive
21615,1584.50000,28657.50000,1.41639,1.94610,3582.50000,62222.00000,2.08368,2.74027,4393.50000,34687.50000,1.52328,2.50112,0.00468,0.00586,0.02681,0.94185,0.93959,0.89462,0.42338,0.69334,0.91502,0.96343,0.97965,0.97221,Inactive
21620,1517.00000,26485.00000,1.40734,1.97898,3123.00000,63099.80000,1.42779,2.77942,3423.50000,33832.00000,0.59958,2.59579,0.00233,-0.00150,-0.00183,0.86862,0.96102,0.89800,0.41433,0.03745,-0.00868,0.97971,0.99365,1.00901,Inactive
21623,1421.00000,31276.50000,1.14671,1.97384,3118.50000,58181.00000,1.60755,2.70767,3422.00000,32759.20000,0.63388,2.58490,-0.00101,-0.00157,-0.00188,1.03865,0.88228,0.86636,0.15370,0.21721,0.02562,0.97716,0.96800,1.00478,Inactive
21625,1532.00000,29201.80000,1.66970,1.85359,3494.00000,50159.50000,1.96750,3.16977,3389.50000,35403.00000,0.53032,2.66202,0.00285,0.00445,-0.00283,0.96261,0.74773,0.94540,0.67669,0.57716,-0.07794,0.91763,1.13320,1.03476,Inactive
21626,1518.50000,29108.00000,1.18323,1.98982,3214.00000,61198.50000,1.44173,2.77442,3568.50000,34318.20000,0.61215,2.60067,0.00238,-0.00004,0.00245,0.95982,0.92910,0.90808,0.19022,0.05139,0.00389,0.98507,0.99186,1.01091,Inactive
21643,1512.00000,29732.20000,1.22012,1.97753,3162.50000,70193.50000,1.34274,2.74984,3515.00000,37809.80000,0.58053,2.52795,0.00216,-0.00087,0.00087,0.98176,1.07405,1.01277,0.22711,-0.04760,-0.02773,0.97899,0.98307,0.98264,Inactive
21651,1244.00000,27198.50000,0.57686,2.06560,3935.50000,61416.50000,1.89166,3.04672,3424.00000,35520.50000,0.60157,2.58098,-0.00717,0.01152,-0.00182,0.90294,0.92103,0.94785,-0.41615,0.50132,-0.00669,1.02259,1.08921,1.00326,Inactive
21652,1373.50000,28554.20000,0.87105,2.13674,3192.50000,62703.80000,1.65111,2.76126,3382.50000,36455.00000,0.59197,2.66680,-0.00266,-0.00038,-0.00304,0.94560,0.95356,0.97667,-0.12196,0.26077,-0.01629,1.05781,0.98715,1.03662,Inactive
21654,1391.50000,25923.80000,1.34874,1.89923,3162.00000,61304.00000,1.57752,2.76266,4340.00000,34712.20000,1.48353,2.54262,-0.00204,-0.00087,0.02523,0.85346,0.93162,0.89693,0.35573,0.18718,0.87527,0.94023,0.98766,0.98835,Inactive
21655,1473.00000,29232.80000,1.31695,1.90853,3190.00000,66389.50000,1.41013,2.74053,4222.00000,36294.80000,1.55575,2.41741,0.00080,-0.00042,0.02175,0.96574,1.01266,0.94715,0.32394,0.01979,0.94749,0.94483,0.97974,0.93968,Inactive
21661,1392.50000,28307.50000,0.93790,2.02100,3247.00000,62834.80000,1.44670,2.80160,3604.00000,36227.00000,0.60847,2.57324,-0.00200,0.00049,0.00350,0.93635,0.95479,0.96340,-0.05512,0.05636,0.00021,1.00051,1.00158,1.00025,Inactive
21668,1334.00000,33487.20000,0.73158,2.17907,3197.50000,68503.00000,1.39669,2.82537,3382.50000,40790.80000,0.61360,2.58759,-0.00404,-0.00030,-0.00304,1.11859,1.04640,1.10471,-0.26143,0.00635,0.00534,1.07876,1.01007,1.00583,Inactive
20187,1364.00000,27945.80000,0.91468,2.04074,3146.00000,62941.50000,1.56777,2.73027,3471.50000,36195.00000,0.60843,2.55848,-0.00299,-0.00113,-0.00041,0.92476,0.95812,0.96636,-0.07834,0.17743,0.00017,1.01028,0.97608,0.99451,Inactive
21676,1626.00000,28758.20000,1.54147,1.95517,3290.00000,68565.50000,1.62077,2.64105,3664.00000,38064.50000,0.59714,2.58386,0.00612,0.00118,0.00527,0.94391,1.04592,1.01589,0.54846,0.23043,-0.01113,0.96792,0.94418,1.00438,Inactive
21680,1398.00000,34819.20000,0.96805,2.01705,3149.00000,67586.00000,1.40208,2.80295,3413.00000,40883.20000,0.60979,2.56026,-0.00181,-0.00108,-0.00214,1.16270,1.03249,1.10654,-0.02497,0.01174,0.00153,0.99855,1.00206,0.99520,Inactive
20188,1383.50000,27534.00000,0.93214,2.07780,3174.00000,62725.50000,1.39560,2.83525,3418.00000,34914.80000,0.58803,2.60438,-0.00231,-0.00068,-0.00199,0.90976,0.95421,0.93014,-0.06087,0.00526,-0.02023,1.02863,1.01361,1.01235,Inactive
21682,1496.00000,25828.00000,1.29114,1.94248,3189.50000,63813.80000,1.30450,2.78541,3408.00000,33260.00000,0.56303,2.53341,0.00160,-0.00043,-0.00229,0.84649,0.97140,0.88157,0.29813,-0.08584,-0.04524,0.96164,0.99579,0.98477,Inactive
21711,1653.00000,25482.80000,1.42166,2.00967,3625.50000,63891.50000,1.89872,2.74758,3554.00000,34003.50000,0.57165,2.53104,0.00706,0.00655,0.00202,0.82902,0.96565,0.89921,0.42865,0.50838,-0.03661,0.99490,0.98226,0.98385,Inactive
21712,1443.50000,26930.50000,0.99882,2.12662,3124.50000,60436.50000,1.62898,2.77958,3487.00000,35170.20000,0.58513,2.68069,-0.00023,-0.00147,0.00004,0.88667,0.91832,0.93564,0.00581,0.23864,-0.02313,1.05280,0.99370,1.04202,Inactive
20192,1371.00000,26306.00000,1.22294,1.95019,3211.00000,62825.50000,1.45134,2.83137,3435.50000,34443.00000,0.59772,2.60678,-0.00275,-0.00009,-0.00148,0.86747,0.95522,0.91569,0.22993,0.06100,-0.01054,0.96545,1.01222,1.01329,Inactive
21718,1506.50000,29973.50000,1.43742,1.94865,3212.00000,69211.00000,1.64696,2.69659,3445.00000,37415.20000,0.60597,2.56465,0.00197,-0.00007,-0.00120,0.99035,1.05752,1.00318,0.44441,0.25662,-0.00229,0.96469,0.96404,0.99691,Inactive
20196,1476.50000,30592.00000,1.14348,1.95219,3267.00000,67724.50000,1.61916,2.70474,3548.50000,36880.50000,0.57448,2.58352,0.00092,0.00081,0.00186,1.01291,1.03282,0.98433,0.15047,0.22882,-0.03378,0.96645,0.96695,1.00424,Inactive
21731,1651.00000,28715.00000,1.34308,2.02055,3135.50000,61907.20000,1.56579,2.75613,3441.50000,35408.20000,0.59524,2.55417,0.00699,-0.00130,-0.00130,0.94154,0.94171,0.94401,0.35007,0.17545,-0.01302,1.00029,0.98532,0.99284,Inactive
20208,1629.00000,27682.80000,1.43363,1.99804,3112.00000,63955.00000,1.50147,2.72306,3465.00000,36076.50000,0.53379,2.65276,0.00623,-0.00167,-0.00061,0.90639,0.97490,0.96306,0.44062,0.11113,-0.07447,0.98914,0.97350,1.03116,Inactive
20211,1260.00000,27657.80000,0.87917,1.86844,3146.50000,61955.50000,1.65654,2.77003,3423.00000,35120.00000,0.60700,2.62368,-0.00661,-0.00112,-0.00185,0.91836,0.94231,0.93605,-0.11385,0.26620,-0.00126,0.92498,0.99029,1.01986,Inactive
20212,1417.50000,35237.00000,1.12918,1.90367,3223.50000,70870.20000,1.41484,2.78133,3395.00000,41928.00000,0.61896,2.53151,-0.00113,0.00011,-0.00267,1.17656,1.08392,1.13793,0.13617,0.02450,0.01070,0.94242,0.99433,0.98403,Inactive
20215,1563.00000,33657.50000,0.92720,2.08767,3278.00000,67586.50000,1.34584,2.84360,4261.00000,38381.00000,1.44069,2.59112,0.00393,0.00099,0.02290,1.11654,1.03043,1.00760,-0.06581,-0.04450,0.83243,1.03352,1.01659,1.00720,Inactive
20033,1480.50000,26960.20000,1.21664,2.00756,3134.00000,61335.00000,1.57836,2.70035,3439.50000,34464.50000,0.60815,2.56068,0.00106,-0.00132,-0.00136,0.88642,0.93257,0.91621,0.22363,0.18802,-0.00011,0.99386,0.96538,0.99537,Inactive
20226,1433.50000,27907.00000,1.53906,1.91829,3068.50000,61044.50000,1.40911,2.84101,3332.00000,36029.50000,0.51030,2.64879,-0.00057,-0.00237,-0.00453,0.92099,0.92896,0.96560,0.54605,0.01877,-0.09796,0.94966,1.01567,1.02962,Inactive
21747,1541.00000,26977.50000,0.97819,2.03621,3248.50000,65151.50000,1.37532,2.78602,3543.50000,34898.50000,0.61902,2.52284,0.00317,0.00051,0.00171,0.88492,0.99188,0.92595,-0.01482,-0.01502,0.01076,1.00804,0.99601,0.98066,Inactive
21750,1628.50000,32121.50000,1.60493,1.84903,3281.00000,70799.80000,1.37922,2.75452,3614.50000,37927.50000,0.68929,2.51797,0.00621,0.00103,0.00381,1.06083,1.08187,1.01330,0.61192,-0.01112,0.08103,0.91537,0.98475,0.97876,Inactive
21752,1592.50000,27391.20000,1.54613,1.98828,3226.00000,62355.20000,1.34626,2.86714,4403.00000,35801.00000,1.49922,2.50662,0.00496,0.00015,0.02709,0.89752,0.94744,0.92722,0.55312,-0.04408,0.89096,0.98431,1.02501,0.97435,Inactive
21754,1781.00000,26177.50000,1.77638,1.96827,3239.50000,63511.80000,1.42388,2.80223,3572.50000,34613.80000,0.57910,2.58494,0.01152,0.00037,0.00257,0.84874,0.96576,0.91669,0.78337,0.03354,-0.02916,0.97441,1.00180,1.00480,Inactive
21760,1431.00000,26282.20000,1.19887,1.99156,3104.50000,62494.50000,1.50649,2.78247,3247.00000,34654.20000,0.57070,2.61896,-0.00066,-0.00179,-0.00704,0.86455,0.95162,0.92749,0.20586,0.11615,-0.03756,0.98594,0.99474,1.01802,Inactive
21783,1548.00000,29953.20000,1.23946,2.05864,3211.50000,65358.00000,1.38595,2.75613,4320.00000,36546.00000,1.49050,2.55184,0.00341,-0.00008,0.02464,0.98820,0.99579,0.95167,0.24645,-0.00439,0.88224,1.01914,0.98532,0.99193,Inactive
21814,1476.50000,30409.00000,1.08898,2.05103,3142.50000,62328.20000,1.47230,2.80432,3385.50000,35487.20000,0.58246,2.66706,0.00092,-0.00119,-0.00295,1.00654,0.94834,0.94800,0.09597,0.08196,-0.02580,1.01538,1.00255,1.03672,Inactive
21821,1653.50000,28252.20000,1.30771,1.93438,3321.50000,66545.50000,1.62954,2.65670,4484.50000,35537.50000,1.50888,2.49762,0.00708,0.00168,0.02950,0.92535,1.01305,0.91703,0.31470,0.23920,0.90062,0.95763,0.94977,0.97085,Inactive
21827,1508.00000,27366.50000,1.16667,2.01656,3122.50000,64633.50000,1.23876,2.82709,3385.00000,34898.50000,0.52247,2.56402,0.00202,-0.00151,-0.00297,0.89960,0.98560,0.93063,0.17366,-0.15158,-0.08579,0.99831,1.01069,0.99666,Inactive
21859,1460.50000,39596.00000,0.59626,2.26978,3121.50000,75741.50000,1.54298,2.71659,3411.50000,45295.80000,0.60255,2.58583,0.00037,-0.00152,-0.00219,1.32671,1.16360,1.23689,-0.39675,0.15264,-0.00571,1.12367,0.97119,1.00514,Inactive
21868,1618.00000,28901.80000,1.64962,1.96166,3160.00000,67083.00000,1.31170,2.77495,3445.50000,36893.00000,0.56043,2.54873,0.00584,-0.00091,-0.00118,0.94918,1.02425,0.98774,0.65661,-0.07864,-0.04783,0.97113,0.99205,0.99072,Inactive
21879,1400.50000,26800.20000,1.16990,2.01040,3180.50000,61985.50000,1.61662,2.77962,3435.00000,34563.50000,0.77059,2.54655,-0.00172,-0.00058,-0.00149,0.88364,0.94224,0.91926,0.17689,0.22628,0.16233,0.99526,0.99372,0.98987,Inactive
21885,1482.00000,26070.50000,1.43069,1.88809,3177.50000,62884.50000,1.28031,2.85832,3520.00000,33337.20000,0.62768,2.60453,0.00111,-0.00062,0.00102,0.85542,0.95670,0.88054,0.43768,-0.11003,0.01942,0.93471,1.02185,1.01241,Inactive
20239,1520.50000,25240.50000,1.46725,1.93028,3079.00000,60934.80000,1.19111,2.84321,3380.50000,32273.00000,0.57097,2.54189,0.00245,-0.00220,-0.00310,0.82520,0.92704,0.85323,0.47424,-0.19923,-0.03730,0.95560,1.01645,0.98806,Inactive
20241,1672.00000,25896.80000,1.30270,2.11385,3618.00000,63036.00000,2.11255,2.70364,3438.00000,33550.00000,0.56469,2.56547,0.00772,0.00643,-0.00140,0.84276,0.95207,0.88924,0.30969,0.72221,-0.04357,1.04648,0.96656,0.99723,Inactive
20242,1479.00000,27705.00000,1.30442,1.98527,3022.00000,60568.00000,1.53416,2.74974,4018.00000,35385.00000,1.53313,2.45362,0.00101,-0.00312,0.01573,0.91238,0.92207,0.92630,0.31141,0.14382,0.92487,0.98282,0.98304,0.95375,Inactive
20243,1451.00000,32736.20000,0.31210,2.37208,3382.50000,66064.00000,1.47879,3.28333,3688.50000,39406.50000,0.44299,3.07828,0.00003,0.00266,0.00599,1.08839,1.00436,1.05480,-0.68091,0.08845,-0.16527,1.17431,1.17380,1.19656,Inactive
