id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus
21781_a5f272a3-7c40-4154-9900-2834b45bd633, 2227.00000, 46188.50000, 1.62500, 1.29165, 3249.00000, 63809.00000, 1.10726, 2.70722, 4527.00000, 24957.00000, 0.00000, 3.44231, 0.00165, 0.00093, -0.00446, 0.95199, 1.00173, 0.97366, 1.62500, 0.26129, 0.00000, 0.67598, 0.98022, 1.01972
21208_01ed9967-21dd-4b55-af33-b7b804b45636, 2008.00000, 48292.00000, 1.47634, 1.30061, 3130.00000, 63369.50000, 1.01911, 2.68638, 4312.00000, 23493.00000, 0.00000, 3.42873, -0.00310, -0.00103, -0.01470, 1.00228, 0.99643, 0.91413, 1.47634, 0.17314, 0.00000, 0.68067, 0.97267, 1.01570
20528_b458a5f4-04e1-46df-ae4a-74b170b5a088, 2028.00000, 49113.00000, 0.00000, 1.96630, 3047.00000, 62784.00000, 1.02026, 2.72460, 4427.00000, 24365.00000, 0.00000, 3.44657, -0.00266, -0.00241, -0.00922, 1.01963, 0.98812, 0.95021, 0.00000, 0.17429, 0.00000, 1.02906, 0.98651, 1.02099
20248_3eee4d8b-62eb-4044-8af1-570accb169bb, 1960.00000, 41428.50000, 0.00000, 1.94144, 2953.00000, 42298.50000, 0.90406, 2.63080, 4103.00000, 12367.50000, 0.00000, 3.28184, -0.00414, -0.00396, -0.02466, 0.85469, 0.65082, 0.39387, 0.00000, 0.05809, 0.00000, 1.01605, 0.95255, 0.97219
20527_86f94cdd-b973-4c88-872a-0e8fc9a69d83, 1995.00000, 47960.50000, 0.00000, 1.85538, 3227.00000, 64525.00000, 0.92937, 2.77042, 4578.00000, 24432.00000, 0.00000, 3.48860, -0.00338, 0.00057, -0.00203, 0.99539, 1.01394, 0.94621, 0.00000, 0.08340, 0.00000, 0.97101, 1.00310, 1.03344
20253_e02297dd-0c81-4eaf-9318-3916e6dbe089, 2103.00000, 47802.50000, 0.00000, 2.00325, 3192.00000, 65176.00000, 0.84129, 2.75776, 4474.00000, 24504.50000, 0.00000, 3.44124, -0.00104, -0.00001, -0.00698, 0.98963, 1.02529, 0.95462, 0.00000, -0.00468, 0.00000, 1.04840, 0.99852, 1.01941
20429_4c9a5de5-5870-48bc-8109-e08baaae8e50, 2302.00000, 48167.00000, 0.00000, 2.01337, 3117.00000, 63724.50000, 0.85726, 2.74389, 4636.00000, 25064.00000, 0.00000, 3.49686, 0.00327, -0.00125, 0.00074, 0.99321, 1.00252, 0.97356, 0.00000, 0.01129, 0.00000, 1.05369, 0.99349, 1.03588
20257_e2df05a1-15f9-458e-92f9-88db145759c8, 2030.00000, 47463.00000, 0.00000, 1.91897, 3187.00000, 64201.50000, 1.03310, 2.71999, 4558.00000, 24784.50000, 0.00000, 3.47556, -0.00262, -0.00009, -0.00298, 0.98386, 1.00925, 0.96396, 0.00000, 0.18713, 0.00000, 1.00429, 0.98484, 1.02957
20345_4373cb7e-2b6f-4313-9019-a1a8ab264ea4, 2091.00000, 46396.00000, 0.00000, 1.87852, 3114.00000, 65251.50000, 1.03283, 2.70507, 4440.00000, 24894.00000, 0.00000, 3.42338, -0.00130, -0.00130, -0.00860, 0.95943, 1.02783, 0.97480, 0.00000, 0.18686, 0.00000, 0.98312, 0.97944, 1.01412
20258_f32d3a12-45a7-4a88-a189-118cb7fbecc6, 2204.00000, 47448.00000, 0.00000, 1.90404, 3131.00000, 64635.00000, 0.91780, 2.68790, 4556.00000, 23217.00000, 0.00000, 3.54154, 0.00115, -0.00102, -0.00307, 0.97976, 1.01735, 0.88935, 0.00000, 0.07183, 0.00000, 0.99648, 0.97322, 1.04912
20342_a0b2bdba-3c21-4942-8ed2-996ff2cb1ed4, 1866.00000, 46512.00000, 0.00000, 1.86023, 2900.00000, 63139.00000, 0.70598, 2.76677, 4224.00000, 24907.00000, 0.00000, 3.37793, -0.00617, -0.00484, -0.01890, 0.96681, 0.99642, 0.98571, 0.00000, -0.13999, 0.00000, 0.97355, 1.00178, 1.00065
20261_af998a49-cbff-4eeb-8a26-e0b3888231d8, 2053.00000, 46193.50000, 1.35772, 1.41991, 3106.00000, 62149.50000, 0.80337, 2.79519, 4606.00000, 24712.00000, 0.00000, 3.45084, -0.00212, -0.00143, -0.00069, 0.95587, 0.97665, 0.95822, 1.35772, -0.04260, 0.00000, 0.74311, 1.01207, 1.02225
20325_38bf0ef2-dada-4936-b9bc-c4ff9be30521, 1767.00000, 45814.00000, 0.00000, 1.79909, 3053.00000, 56216.50000, 0.68452, 2.94884, 4424.00000, 24862.50000, 0.00000, 3.54321, -0.00832, -0.00231, -0.00936, 0.95384, 0.87939, 0.97406, 0.00000, -0.16145, 0.00000, 0.94155, 1.06770, 1.04961
20265_bea1842e-079f-481b-b581-a23b17c47547, 2048.00000, 52006.50000, 0.00000, 1.81515, 3099.00000, 64884.00000, 0.66920, 2.75239, 4565.00000, 24787.00000, 0.00000, 3.45197, -0.00223, -0.00155, -0.00265, 1.08186, 1.02200, 0.96374, 0.00000, -0.17677, 0.00000, 0.94995, 0.99657, 1.02258
20548_81261419-8dab-422c-9b94-92727a344b1b, 1917.00000, 44512.00000, 0.00000, 1.85438, 3064.00000, 52673.00000, 0.00000, 3.17243, 4333.00000, 19289.50000, 0.00000, 3.29301, -0.00507, -0.00213, -0.01370, 0.92240, 0.82059, 0.71280, 0.00000, -0.84597, 0.00000, 0.97049, 1.14866, 0.97550
21372_a3605016-8931-4d55-a08f-bb120f35e873, 2058.00000, 50385.00000, 0.00000, 1.91320, 3106.00000, 68604.00000, 1.05415, 2.61329, 4469.00000, 25540.00000, 0.00000, 3.42734, -0.00201, -0.00143, -0.00722, 1.04653, 1.08341, 1.00421, 0.00000, 0.20818, 0.00000, 1.00127, 0.94621, 1.01529
20827_758020d0-8580-454b-86f4-f690f0f0a82e, 1792.00000, 51842.00000, 0.00000, 1.83792, 2912.00000, 64631.50000, 0.78888, 2.77379, 4049.00000, 25639.00000, 0.00000, 3.37869, -0.00777, -0.00464, -0.02724, 1.08384, 1.02091, 1.02894, 0.00000, -0.05709, 0.00000, 0.96187, 1.00432, 1.00088
20724_cc22da51-1c4b-413c-a376-38dcc1f589b6, 2044.00000, 50508.00000, 0.00000, 1.90420, 3012.00000, 63978.00000, 0.82599, 2.77046, 4463.00000, 26326.00000, 0.00000, 3.40796, -0.00232, -0.00299, -0.00751, 1.04949, 1.00845, 1.04195, 0.00000, -0.01998, 0.00000, 0.99656, 1.00311, 1.00955
20828_32271b56-5c6d-45b7-b3b0-8f2ec9750c62, 2120.00000, 52282.50000, 0.00000, 1.94261, 3090.00000, 65124.00000, 0.68950, 2.95055, 4359.00000, 25880.00000, 0.00000, 3.46130, -0.00067, -0.00170, -0.01246, 1.08627, 1.02611, 1.02565, 0.00000, -0.15647, 0.00000, 1.01666, 1.06832, 1.02535
20178_5dfe17f5-85bf-415b-9d1c-7ef06a8bc7c1, 2262.00000, 47964.50000, 0.00000, 1.94177, 3104.00000, 67984.00000, 0.00000, 3.10739, 4581.00000, 26048.00000, 0.00000, 3.38949, 0.00240, -0.00146, -0.00188, 0.98969, 1.07319, 1.02308, 0.00000, -0.84597, 0.00000, 1.01622, 1.12511, 1.00408
20829_d6036965-5fc6-43b1-befd-41b50f323cbc, 1856.00000, 52181.00000, 0.00000, 1.82690, 3084.00000, 65487.50000, 0.88385, 2.73856, 4353.00000, 26051.00000, 0.00000, 3.45963, -0.00639, -0.00179, -0.01275, 1.08979, 1.03223, 1.03409, 0.00000, 0.03788, 0.00000, 0.95610, 0.99156, 1.02485
20277_0892aff7-f9fe-4bb1-932d-725f565573a9, 1940.00000, 49562.50000, 0.00000, 1.84553, 3032.00000, 66199.00000, 0.81159, 2.74307, 4522.00000, 27580.50000, 0.00000, 3.32224, -0.00457, -0.00265, -0.00469, 1.03127, 1.04486, 1.09893, 0.00000, -0.03438, 0.00000, 0.96585, 0.99320, 0.98415
21117_16fbcdc1-421e-40c5-9df2-45fefd994083, 1928.00000, 50564.00000, 0.00000, 1.82908, 3098.00000, 66072.50000, 0.75236, 2.78966, 4560.00000, 26102.00000, 0.00000, 3.49287, -0.00483, -0.00156, -0.00288, 1.05322, 1.04167, 1.02665, 0.00000, -0.09361, 0.00000, 0.95725, 1.01007, 1.03470
20031_975c1a27-b9a5-4d95-931b-b645ecb92b4a, 1537.00000, 52527.00000, 0.00000, 1.66621, 3014.00000, 64076.50000, 0.88313, 2.74542, 4236.00000, 24604.00000, 0.00000, 3.46513, -0.01330, -0.00295, -0.01832, 1.10419, 1.01004, 0.97070, 0.00000, 0.03716, 0.00000, 0.87201, 0.99405, 1.02648
21322_2447c734-e612-42ba-9bf0-d66dedb5f63c, 2128.00000, 51099.00000, 0.00000, 2.12707, 2952.00000, 61296.00000, 0.75351, 2.87860, 4146.00000, 25127.00000, 0.00000, 3.49725, -0.00050, -0.00398, -0.02261, 1.06047, 0.96508, 0.99992, 0.00000, -0.09247, 0.00000, 1.11320, 1.04227, 1.03600
21587_53081cb0-2fdc-4a0a-86a0-1cd55b04f968, 1820.00000, 51069.00000, 0.00000, 1.78949, 3078.00000, 62967.50000, 0.73615, 2.87294, 4220.00000, 24756.00000, 0.00000, 3.49482, -0.00717, -0.00189, -0.01909, 1.06649, 0.99064, 0.97871, 0.00000, -0.10982, 0.00000, 0.93653, 1.04022, 1.03528
21714_a3c3397c-8d97-4736-bf51-3017e03e8b29, 1789.00000, 47496.00000, 0.00000, 1.70455, 3196.00000, 67237.00000, 0.96603, 2.66072, 4517.00000, 25059.00000, 0.00000, 3.37847, -0.00784, 0.00006, -0.00493, 0.98979, 1.05931, 0.97899, 0.00000, 0.12006, 0.00000, 0.89207, 0.96338, 1.00081
20130_0529d336-a3bc-418d-b03f-e4791a5de217, 2195.00000, 49807.50000, 0.00000, 2.00932, 3053.00000, 65844.00000, 0.86774, 2.67211, 4342.00000, 25243.00000, 0.00000, 3.13384, 0.00095, -0.00231, -0.01327, 1.03105, 1.03864, 0.99610, 0.00000, 0.02176, 0.00000, 1.05157, 0.96750, 0.92834
20166_cdec22f9-e6b3-47c4-a773-01d4b416f4ad, 2213.00000, 47460.00000, 0.00000, 1.85537, 3156.00000, 65116.50000, 0.86813, 2.64542, 4532.00000, 24476.00000, 0.00000, 3.14569, 0.00134, -0.00060, -0.00422, 0.97983, 1.02490, 0.95050, 0.00000, 0.02215, 0.00000, 0.97100, 0.95784, 0.93185
510_eea36f94-a013-4c8b-b0be-afa3ff16f41f, 2597.00000, 57587.00000, 0.00000, 1.85889, 4107.00000, 56831.00000, 0.00000, 3.47124, 4982.00000, 26116.00000, 0.00000, 3.45865, 0.00575, 0.01387, 0.00689, 1.22040, 0.89497, 1.03968, 0.00000, -0.76946, 0.00000, 0.97646, 1.25920, 1.04512
20116_0bb5602e-8200-4497-9cc6-04555db9f232, 2360.00000, 52649.50000, 0.00000, 1.78963, 3808.00000, 68756.00000, 0.91607, 2.79357, 5053.00000, 26405.00000, 0.00000, 3.17669, 0.00049, 0.00879, 0.01038, 1.11608, 1.10247, 1.05040, 0.00000, 0.14661, 0.00000, 0.94008, 1.01337, 0.95992
20326_f15aef6e-5a47-4640-8cff-2b69c184c60a, 2608.00000, 52767.00000, 0.00000, 1.85818, 3304.00000, 67638.00000, 0.95913, 2.60347, 4780.00000, 26802.50000, 0.00000, 3.23296, 0.00599, 0.00024, -0.00305, 1.11318, 1.09204, 1.08338, 0.00000, 0.18967, 0.00000, 0.97609, 0.94441, 0.97692
20215_1672852b-a54e-498d-a403-171069681e19, 2440.00000, 52751.00000, 0.00000, 1.76360, 3468.00000, 68101.50000, 1.03631, 2.44136, 4984.00000, 26181.00000, 0.00000, 3.03574, 0.00226, 0.00302, 0.00699, 1.11656, 1.09713, 1.04277, 0.00000, 0.26685, 0.00000, 0.92641, 0.88561, 0.91732
20840_e50b9765-d8a3-4550-a468-b6c5ccb4af9e, 2589.00000, 51444.50000, 0.00000, 1.84728, 3433.00000, 68127.50000, 0.85238, 2.67450, 4953.00000, 26760.00000, 0.00000, 3.08698, 0.00557, 0.00243, 0.00546, 1.08426, 1.09816, 1.07278, 0.00000, 0.08292, 0.00000, 0.97036, 0.97018, 0.93281
20455_4795caca-e0eb-4936-b38b-7e204ef903fb, 2493.00000, 50577.00000, 0.00000, 1.95510, 3363.00000, 66914.00000, 1.09676, 2.46423, 4969.00000, 26897.50000, 0.00000, 3.15941, 0.00344, 0.00124, 0.00625, 1.06713, 1.07875, 1.07876, 0.00000, 0.32730, 0.00000, 1.02700, 0.89390, 0.95469
20732_17d2a4a6-20f3-470e-a2c4-9bb3359ed20f, 2728.00000, 48664.50000, 0.00000, 1.90782, 3349.00000, 66379.00000, 0.00000, 3.01078, 4829.00000, 25520.50000, 0.00000, 3.14251, 0.00866, 0.00100, -0.00064, 1.01947, 1.06991, 1.01791, 0.00000, -0.76946, 0.00000, 1.00216, 1.09216, 0.94959
20756_90b9ead1-6287-4585-a375-7fbc1cd835de, 2501.00000, 54456.50000, 0.00000, 1.88354, 3278.00000, 66699.00000, 0.74228, 2.66857, 4676.00000, 27113.50000, 0.00000, 3.13459, 0.00362, -0.00020, -0.00817, 1.15305, 1.07655, 1.10380, 0.00000, -0.02718, 0.00000, 0.98941, 0.96803, 0.94719
21104_0030b2f5-31ff-4bc3-998a-5c52971a4a49, 2756.00000, 50878.50000, 0.00000, 1.97358, 3345.00000, 65365.00000, 0.75562, 2.73552, 5013.00000, 25909.00000, 0.00000, 3.17470, 0.00928, 0.00093, 0.00841, 1.06799, 1.05277, 1.02797, 0.00000, -0.01384, 0.00000, 1.03671, 0.99231, 0.95932
20925_a5fad5b3-fe94-4d85-8a67-b818565050be, 2523.00000, 49877.00000, 0.00000, 1.98727, 3410.00000, 65328.00000, 0.89582, 2.55184, 5108.00000, 25829.00000, 0.00000, 3.18395, 0.00411, 0.00204, 0.01309, 1.05093, 1.05103, 1.01936, 0.00000, 0.12636, 0.00000, 1.04390, 0.92568, 0.96211
21513_dafc237d-635b-4c5a-bcbb-46106d7065d3, 2456.00000, 49135.50000, 0.00000, 1.79800, 3387.00000, 65226.00000, 0.91595, 2.68376, 4976.00000, 26286.00000, 0.00000, 3.16871, 0.00262, 0.00165, 0.00659, 1.03596, 1.04969, 1.04833, 0.00000, 0.14649, 0.00000, 0.94448, 0.97354, 0.95751
21477_6c4783a8-0da6-4ac7-b93b-f9c956d9030d, 2015.00000, 49652.00000, 0.00000, 1.62211, 3371.00000, 66531.00000, 0.74244, 2.69827, 5024.00000, 25969.50000, 0.00000, 3.23249, -0.00717, 0.00137, 0.00895, 1.05721, 1.07212, 1.03040, 0.00000, -0.02702, 0.00000, 0.85208, 0.97880, 0.97678
20126_92388d05-4503-4227-9bfb-7be0ad70e106, 2354.00000, 49683.00000, 0.00000, 1.77821, 3349.00000, 66280.00000, 0.96663, 2.63029, 5002.00000, 26354.50000, 0.00000, 3.14404, 0.00036, 0.00100, 0.00787, 1.05038, 1.06823, 1.05042, 0.00000, 0.19717, 0.00000, 0.93408, 0.95414, 0.95005
21338_3ff69643-4e9e-46e5-baba-4e47d7540a24, 2341.50000, 46870.50000, 0.00000, 1.85331, 3327.50000, 63924.25000, 0.86666, 2.73327, 4894.50000, 25728.25000, 0.00000, 3.20539, 0.00008, 0.00064, 0.00258, 0.98824, 1.02861, 1.02490, 0.00000, 0.09721, 0.00000, 0.97353, 0.99150, 0.96859
21359_616471ac-4ced-4c43-81eb-c623e06bde85, 2436.00000, 51561.00000, 0.00000, 1.95805, 3378.00000, 68105.00000, 1.10485, 2.44633, 4912.00000, 27274.00000, 0.00000, 3.08573, 0.00217, 0.00149, 0.00344, 1.09024, 1.09872, 1.10009, 0.00000, 0.33539, 0.00000, 1.02855, 0.88741, 0.93243
20247_baf2b423-3d8a-434a-bf0b-fdc30c982d81, 2256.00000, 49406.50000, 0.00000, 1.71505, 3369.00000, 68170.00000, 0.89351, 2.48449, 5037.00000, 27277.00000, 0.00000, 2.99650, -0.00182, 0.00134, 0.00959, 1.04642, 1.09997, 1.09408, 0.00000, 0.12405, 0.00000, 0.90090, 0.90125, 0.90547
20816_77218c5a-b3c1-4b4c-b5dd-3e65c3a82329, 2531.00000, 47241.00000, 0.00000, 1.86748, 3355.00000, 64268.00000, 0.00000, 3.00138, 4868.00000, 24691.50000, 0.00000, 3.17041, 0.00428, 0.00110, 0.00128, 0.99225, 1.03397, 0.97521, 0.00000, -0.76946, 0.00000, 0.98097, 1.08875, 0.95802
21035_96f1e1c6-da78-4162-9a54-f42796a76aeb, 2263.00000, 46989.50000, 0.00000, 1.75999, 3336.00000, 63476.50000, 0.83469, 2.71619, 4870.00000, 24952.00000, 0.00000, 3.38075, -0.00166, 0.00078, 0.00138, 0.99262, 1.02086, 0.98792, 0.00000, 0.06523, 0.00000, 0.92451, 0.98530, 1.02158
20918_f6397604-a7e4-4400-b019-37b237db34d1, 2365.00000, 47976.50000, 0.00000, 1.94255, 3265.00000, 63740.50000, 0.87466, 2.65682, 4857.00000, 24729.50000, 0.00000, 3.20190, 0.00060, -0.00042, 0.00074, 1.01226, 1.02655, 0.97762, 0.00000, 0.10520, 0.00000, 1.02041, 0.96376, 0.96753
21472_b274211e-7083-4199-9d68-17b6642af15d, 2405.00000, 47137.50000, 0.00000, 1.95819, 3148.00000, 62055.00000, 0.80399, 2.67022, 4542.00000, 24848.00000, 0.00000, 3.00178, 0.00149, -0.00241, -0.01476, 0.99275, 0.99992, 0.99894, 0.00000, 0.03453, 0.00000, 1.02862, 0.96863, 0.90706
20243_64f037c9-5a2c-4e8e-99e3-db21b4a9c265, 2694.00000, 57516.00000, 0.00000, 2.19118, 3273.00000, 56151.50000, 0.00000, 3.53307, 4907.00000, 27370.00000, 0.00000, 3.51707, 0.00790, -0.00029, 0.00320, 1.21667, 0.89759, 1.10505, 0.00000, -0.76946, 0.00000, 1.15101, 1.28163, 1.06277
20306_6c98b103-ee55-44f6-8ca9-56573a1b9f6d, 2392.00000, 47276.50000, 0.00000, 1.81965, 3312.00000, 63693.00000, 0.88191, 2.70025, 4879.00000, 25801.00000, 0.00000, 3.13975, 0.00120, 0.00037, 0.00182, 0.99613, 1.02494, 1.02925, 0.00000, 0.11245, 0.00000, 0.95585, 0.97952, 0.94875
21386_bed4a529-d757-413e-8104-c31bc8eab8fa, 2672.00000, 47803.50000, 0.00000, 1.95487, 3404.00000, 63605.00000, 0.76485, 2.74799, 4959.00000, 25258.00000, 0.00000, 3.20889, 0.00741, 0.00194, 0.00576, 1.00161, 1.02189, 0.99860, 0.00000, -0.00461, 0.00000, 1.02688, 0.99684, 0.96965
20988_85a1af51-0844-4e10-b8f4-823eb4841794, 2784.00000, 46091.00000, 0.00000, 1.96538, 3198.00000, 61416.00000, 0.94327, 2.68080, 4690.00000, 25030.50000, 0.00000, 3.06306, 0.00990, -0.00156, -0.00748, 0.96112, 0.98823, 1.00064, 0.00000, 0.17381, 0.00000, 1.03240, 0.97246, 0.92558
21821_dc8828ec-0516-4dd2-8b12-eb94cf9a0529, 2716.00000, 45711.50000, 0.00000, 1.95686, 3323.00000, 61471.00000, 0.80855, 2.76878, 4778.00000, 24629.00000, 0.00000, 3.13084, 0.00839, 0.00056, -0.00315, 0.95420, 0.98704, 0.97656, 0.00000, 0.03909, 0.00000, 1.02792, 1.00438, 0.94606
21191_075b9fec-52f9-4966-9cfe-16c7e7ae1af5, 2156.00000, 45372.00000, 0.00000, 1.72033, 3367.00000, 64657.00000, 0.86932, 2.68687, 4879.00000, 25682.50000, 0.00000, 3.09043, -0.00404, 0.00131, 0.00182, 0.95910, 1.04037, 1.02342, 0.00000, 0.09986, 0.00000, 0.90368, 0.97467, 0.93385
20521_4db2b189-005e-45f9-b1df-4c47c6c0fa5b, 2748.00000, 48946.50000, 0.00000, 1.93329, 3421.00000, 70188.00000, 0.82932, 2.67007, 4964.00000, 26472.00000, 0.00000, 3.18490, 0.00910, 0.00222, 0.00600, 1.02529, 1.13334, 1.05807, 0.00000, 0.05986, 0.00000, 1.01554, 0.96857, 0.96240
978_b2b099de-ffcb-46f8-8c07-a63cde3465d7, 2580.00000, 51007.00000, 0.00000, 2.05562, 3448.00000, 68559.50000, 0.92973, 2.68697, 4844.00000, 18677.00000, 0.00000, 4.29272, 0.00537, 0.00268, 0.00010, 1.07475, 1.10524, 0.68051, 0.00000, 0.16027, 0.00000, 1.07980, 0.97470, 1.29715
21114_67e6a636-1b21-4741-aed5-f9224d6039f4, 2460.00000, 47453.00000, 0.00000, 1.83512, 3347.00000, 62530.00000, 0.00000, 3.00004, 4963.00000, 24871.00000, 0.00000, 3.24302, 0.00271, 0.00097, 0.00595, 0.99854, 1.00461, 0.97936, 0.00000, -0.76946, 0.00000, 0.96398, 1.08827, 0.97996
20346_19e6d309-b457-4c8f-b29d-48cc62a90294, 2145.00000, 47080.00000, 0.00000, 1.76485, 3302.00000, 63098.00000, 0.00000, 2.99072, 4772.00000, 24331.50000, 0.00000, 3.22524, -0.00428, 0.00020, -0.00344, 0.99725, 1.01501, 0.96222, 0.00000, -0.76946, 0.00000, 0.92706, 1.08489, 0.97459
20603_1f9954fd-602b-4ea3-861e-4dc719471048, 2370.00000, 45450.50000, 0.00000, 1.87959, 3232.00000, 63004.00000, 0.00000, 2.95474, 4783.00000, 24645.50000, 0.00000, 3.13843, 0.00071, -0.00098, -0.00290, 0.95609, 1.01461, 0.97712, 0.00000, -0.76946, 0.00000, 0.98734, 1.07184, 0.94836
20348_80335c89-8ff0-4e35-814c-0440f1f62b01, 2411.00000, 45008.00000, 0.00000, 2.02147, 3228.00000, 61330.50000, 0.82098, 2.72117, 4856.00000, 24530.00000, 0.00000, 3.26022, 0.00162, -0.00105, 0.00069, 0.94536, 0.98627, 0.96785, 0.00000, 0.05152, 0.00000, 1.06186, 0.98711, 0.98516
20971_c5df5db1-4ac2-4280-b086-333a6ae49657, 2182.00000, 45478.50000, 0.00000, 1.81906, 3260.00000, 61191.00000, 0.94823, 2.68833, 4708.00000, 24265.00000, 0.00000, 3.16376, -0.00346, -0.00051, -0.00659, 0.96088, 0.98336, 0.96210, 0.00000, 0.17877, 0.00000, 0.95554, 0.97520, 0.95601
20394_e9aee703-d07f-419b-ae4c-f6c5bbd15f60, 2460.00000, 45952.00000, 0.00000, 2.01323, 3252.00000, 61582.00000, 0.88169, 2.69722, 4896.00000, 25063.50000, 0.00000, 3.21655, 0.00271, -0.00065, 0.00266, 0.96522, 0.99013, 0.99213, 0.00000, 0.11223, 0.00000, 1.05754, 0.97842, 0.97196
21626_09efd2c5-f8f9-4d06-bd2d-21c652ca79ef, 2447.00000, 46508.50000, 0.00000, 1.87698, 3332.00000, 61587.50000, 0.82703, 2.72710, 4702.00000, 24150.00000, 0.00000, 3.15832, 0.00242, 0.00071, -0.00689, 0.97786, 0.98886, 0.95673, 0.00000, 0.05757, 0.00000, 0.98596, 0.98926, 0.95437
20462_fd499ec3-22ef-44c8-a611-eff00e457052, 2253.00000, 48872.00000, 0.00000, 1.89946, 3325.00000, 62006.00000, 0.00000, 3.03757, 4986.00000, 25226.50000, 0.00000, 3.21547, -0.00189, 0.00059, 0.00708, 1.03462, 0.99609, 0.99572, 0.00000, -0.76946, 0.00000, 0.99777, 1.10188, 0.97163
21365_ffeba7ee-b0cf-4fdc-a96d-440d584c6802, 2396.00000, 44584.50000, 0.00000, 1.83437, 3439.00000, 63771.00000, 1.03765, 2.53331, 4936.00000, 24328.00000, 0.00000, 3.21981, 0.00129, 0.00253, 0.00462, 0.93629, 1.02411, 0.95398, 0.00000, 0.26819, 0.00000, 0.96358, 0.91896, 0.97295
20553_9e5e8258-76fb-4244-9377-e1eeea90a09b, 2527.00000, 46262.50000, 0.00000, 2.08505, 3400.00000, 62060.50000, 0.98611, 2.67129, 4837.00000, 24822.50000, 0.00000, 3.16266, 0.00419, 0.00187, -0.00025, 0.97063, 0.99574, 0.98318, 0.00000, 0.21665, 0.00000, 1.09526, 0.96901, 0.95568
20110_db3adf7d-8381-4a5b-83ec-5d792015abd8, 2320.00000, 6259.50000, 0.00000, 3.53630, 3163.00000, 14029.50000, 0.00000, 15.21710, 4777.00000, 126840.00000, 0.00000, 4.63342, -0.00040, -0.00216, -0.00320, 0.08743, 0.18445, 6.00482, 0.00000, -0.76946, 0.00000, 1.85759, 5.52002, 1.40010
20622_f026a5e3-b2e3-4b13-b4ee-006e62370519, 2427.00000, 45795.50000, 0.00000, 2.00584, 3344.00000, 61229.00000, 0.91413, 2.71861, 4820.00000, 24948.50000, 0.00000, 3.14986, 0.00198, 0.00092, -0.00108, 0.96248, 0.98258, 0.99021, 0.00000, 0.14467, 0.00000, 1.05365, 0.98618, 0.95181
20872_c71d9a1f-585f-4231-a55d-ba1e53f60709, 2442.00000, 43679.00000, 0.00000, 1.95474, 3284.00000, 58346.00000, 0.89937, 2.81587, 4661.00000, 24757.50000, 0.00000, 3.24860, 0.00231, -0.00010, -0.00890, 0.91518, 0.93466, 0.98864, 0.00000, 0.12991, 0.00000, 1.02681, 1.02146, 0.98165
20646_ef1c5aef-aeb5-4893-8a7d-763f23b36ae7, 2549.00000, 44791.50000, 0.00000, 1.93850, 3245.00000, 60377.00000, 1.13643, 2.46553, 4765.00000, 24051.00000, 0.00000, 3.21018, 0.00468, -0.00076, -0.00379, 0.93749, 0.96979, 0.94876, 0.00000, 0.36697, 0.00000, 1.01828, 0.89437, 0.97004
20966_cda645a7-7013-46d5-8f9b-b0b381251e2a, 2412.00000, 43139.00000, 0.00000, 1.97552, 3224.00000, 60776.50000, 0.84788, 2.69401, 4758.00000, 23798.00000, 0.00000, 3.18789, 0.00164, -0.00112, -0.00413, 0.90386, 0.97693, 0.93666, 0.00000, 0.07842, 0.00000, 1.03773, 0.97726, 0.96330
20196_1c668732-95b1-4861-9ced-29b801ddc5a9, 2667.00000, 46380.00000, 0.00000, 1.91410, 3316.00000, 62686.50000, 0.92862, 2.65761, 5010.00000, 24089.00000, 0.00000, 3.21962, 0.00730, 0.00044, 0.00826, 0.97013, 1.00779, 0.93858, 0.00000, 0.15916, 0.00000, 1.00546, 0.96405, 0.97289
20125_b6be4121-23ce-404f-afb3-4eddd64e763a, 2673.00000, 47812.50000, 0.00000, 1.95052, 3538.00000, 61538.00000, 1.04394, 2.71748, 4996.00000, 25130.00000, 0.00000, 3.18422, 0.00743, 0.00421, 0.00758, 1.00179, 0.98453, 0.99048, 0.00000, 0.27448, 0.00000, 1.02459, 0.98577, 0.96219
20506_11a08d87-bd45-4f02-b29e-2ff2d1ff023d, 2470.00000, 46121.00000, 0.00000, 1.90356, 3321.00000, 62507.00000, 1.03507, 2.65133, 4912.00000, 25178.50000, 0.00000, 3.14484, 0.00293, 0.00053, 0.00344, 0.96875, 1.00466, 0.99700, 0.00000, 0.26561, 0.00000, 0.99993, 0.96177, 0.95029
20991_fe291986-8d34-484b-805a-c0fb20b20e67, 2380.00000, 45415.00000, 0.00000, 1.88752, 3292.00000, 61680.50000, 1.13216, 2.50095, 4822.00000, 24318.50000, 0.00000, 3.21008, 0.00093, 0.00003, -0.00098, 0.95508, 0.99112, 0.95912, 0.00000, 0.36270, 0.00000, 0.99150, 0.90722, 0.97001
