id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus
21258_8580b066-7557-4660-b221-667c69987c79, 1448.00000, 45081.50000, 1.09425, 1.70273, 3068.00000, 61361.00000, 2.00218, 2.56613, 3141.00000, 40863.50000, 0.59559, 2.38546, 0.00075, -0.00191, -0.00449, 0.90788, 0.96226, 0.94571, 0.34364, 0.04077, -0.01464, 0.92056, 0.98634, 0.97745
21274_a3ea8a40-3fbd-4c24-bfe7-ab0601062180, 1286.00000, 54834.00000, 0.22880, 1.87769, 3180.00000, 68930.50000, 1.91759, 2.54743, 3404.00000, 47090.50000, 0.50203, 2.42140, -0.00262, -0.00007, 0.00211, 1.11417, 1.08537, 1.09523, -0.52180, -0.04382, -0.10821, 1.01515, 0.97915, 0.99217
21276_9a47e0b3-0164-4867-b427-dbf57aad56fb, 1368.00000, 43600.50000, 0.70430, 1.84287, 2651.00000, 60598.50000, 1.42823, 2.60618, 3301.00000, 36845.00000, 0.64422, 2.52657, -0.00092, -0.00880, -0.00048, 0.87873, 0.95656, 0.84095, -0.04630, -0.53318, 0.03398, 0.99633, 1.00173, 1.03527
21284_e49b1357-d7f2-43c0-99de-a394962e08e5, 1463.00000, 48448.00000, 0.67982, 1.75280, 3128.00000, 66894.00000, 1.90798, 2.55144, 3211.00000, 42440.50000, 0.57178, 2.37306, 0.00106, -0.00092, -0.00273, 0.97761, 1.05261, 0.98349, -0.07078, -0.05343, -0.03845, 0.94763, 0.98069, 0.97237
21287_1142e8a9-153b-43dd-89a0-6864d96a23da, 1441.00000, 49035.00000, 0.00000, 2.04806, 3118.00000, 64824.00000, 1.88625, 2.56336, 3305.00000, 43065.00000, 0.69022, 2.38997, 0.00060, -0.00109, -0.00038, 0.99028, 1.01860, 0.99679, -0.75061, -0.07516, 0.07998, 1.10726, 0.98527, 0.97930
21291_0d0e7f89-ac08-4170-b32a-903407978c4b, 1469.00000, 52484.00000, 0.00000, 2.00199, 3197.00000, 67006.00000, 1.96337, 2.57540, 3396.00000, 45020.00000, 0.65261, 2.39272, 0.00119, 0.00021, 0.00191, 1.06146, 1.05332, 1.04352, -0.75061, 0.00196, 0.04237, 1.08236, 0.98990, 0.98042
21293_77eb2724-deae-48e8-a5b8-3d7a7e5471f3, 1477.00000, 47102.00000, 1.38229, 1.67439, 3044.00000, 59574.50000, 2.10647, 2.56651, 3236.00000, 41574.00000, 0.65508, 2.42475, 0.00135, -0.00231, -0.00211, 0.94931, 0.93317, 0.96114, 0.63168, 0.14506, 0.04484, 0.90524, 0.98648, 0.99355
21322_769ac964-0dd0-443b-84be-6bc7069fbaa9, 1185.00000, 52406.50000, 0.00000, 1.97946, 2993.00000, 62483.00000, 1.84962, 2.69991, 3014.00000, 44818.50000, 0.57038, 2.40074, -0.00472, -0.00315, -0.00767, 1.06576, 0.98202, 1.04805, -0.75061, -0.11179, -0.03985, 1.07018, 1.03776, 0.98371
21334_fb0b7b44-c8cb-48a6-96d9-604b8343228c, 1873.00000, 44190.00000, 1.64296, 1.86957, 3120.00000, 60004.00000, 2.08983, 2.57363, 3185.00000, 41003.50000, 0.71247, 2.37393, 0.00959, -0.00106, -0.00338, 0.88049, 0.93901, 0.94812, 0.89235, 0.12842, 0.10223, 1.01076, 0.98922, 0.97272
21348_c9e5ed98-d122-4b78-888c-bfd9aaed00d2, 903.00000, 46050.00000, 0.00000, 1.73314, 3023.00000, 62004.00000, 1.88818, 2.64519, 3079.00000, 40479.50000, 0.55528, 2.41402, -0.01059, -0.00266, -0.00604, 0.93937, 0.97362, 0.93764, -0.75061, -0.07323, -0.05496, 0.93700, 1.01672, 0.98915
21361_42ee38e0-10f5-4daf-bc6b-0e3e94781cf0, 1312.00000, 85155.00000, 0.64085, 1.90366, 31825.00000, 84869.50000, 6.75427, 6.55633, 3834.00000, 68899.00000, 1.37692, 2.38949, -0.00208, 0.47279, 0.01289, 1.74451, 0.87563, 1.63119, -0.10975, 4.79286, 0.76669, 1.02919, 2.52004, 0.97910
21362_f8e4325b-058d-4d06-bc71-e56805fa3078, 1095.00000, 46978.00000, 0.00000, 1.90251, 3062.00000, 60653.50000, 1.98521, 2.58890, 3159.00000, 41729.00000, 0.64124, 2.37905, -0.00660, -0.00201, -0.00404, 0.95468, 0.95068, 0.96696, -0.75061, 0.02380, 0.03100, 1.02857, 0.99509, 0.97482
21363_84c34f5c-15bb-46f4-b0c6-07c5ced0f9e1, 1212.00000, 46502.50000, 0.00000, 1.96785, 3084.00000, 60684.00000, 2.07898, 2.56353, 3195.00000, 41498.00000, 0.67598, 2.39696, -0.00416, -0.00165, -0.00313, 0.94235, 0.95082, 0.96026, -0.75061, 0.11757, 0.06575, 1.06390, 0.98534, 0.98216
21367_a68ff6f9-6eae-496f-b51f-cd23b212cb25, 1635.00000, 46351.50000, 1.05823, 1.86985, 3130.00000, 63347.50000, 2.01739, 2.54926, 3277.00000, 41389.50000, 0.62631, 2.41845, 0.00464, -0.00089, -0.00108, 0.93041, 0.99403, 0.95549, 0.30762, 0.05598, 0.01607, 1.01092, 0.97985, 0.99096
21370_4d33a7ee-106d-4734-8bd6-93d421120313, 1338.00000, 46180.50000, 0.00000, 2.01341, 3261.00000, 62492.00000, 2.03600, 2.58822, 3313.00000, 39544.00000, 0.61150, 2.41305, -0.00154, 0.00127, -0.00018, 0.93303, 0.97775, 0.90832, -0.75061, 0.07459, 0.00127, 1.08853, 0.99483, 0.98875
21372_fb3a273e-54d9-49c1-8646-60dde031dfb4, 1277.00000, 50861.00000, 0.63537, 1.75293, 2998.00000, 64304.50000, 1.93612, 2.54662, 3168.00000, 45096.50000, 0.53826, 2.39170, -0.00281, -0.00307, -0.00381, 1.03169, 1.01201, 1.05116, -0.11523, -0.02529, -0.07197, 0.94770, 0.97884, 0.98000
21373_0be8e800-5dcb-4f94-9a07-872e377b2306, 1147.00000, 45466.00000, 0.00000, 1.91670, 3180.00000, 61410.50000, 2.00552, 2.63426, 3326.00000, 41125.00000, 0.66612, 2.44503, -0.00551, -0.00007, 0.00015, 0.92214, 0.96123, 0.94763, -0.75061, 0.04411, 0.05588, 1.03624, 1.01252, 1.00186
21376_010a179e-dd38-4b10-907d-2d71d9e4b999, 1337.00000, 45051.00000, 0.72411, 1.79466, 3148.00000, 59530.00000, 2.07265, 2.61820, 3184.00000, 40495.00000, 0.68804, 2.41667, -0.00156, -0.00059, -0.00341, 0.90955, 0.93072, 0.93539, -0.02650, 0.11124, 0.07780, 0.97026, 1.00635, 0.99024
21379_7db6470b-b439-4684-88b1-961c586af310, 1184.00000, 47352.00000, 0.00000, 1.92795, 3030.00000, 61107.50000, 1.97368, 2.57183, 3136.00000, 40928.50000, 0.66814, 2.36651, -0.00474, -0.00254, -0.00461, 0.96061, 0.95871, 0.94747, -0.75061, 0.01227, 0.05791, 1.04233, 0.98853, 0.96968
21379_7db48214-1599-42e3-9cd9-8683a5263c77, 1452.00000, 46993.00000, 0.89271, 1.89140, 3000.00000, 60651.00000, 2.08163, 2.51517, 3114.00000, 41403.00000, 0.57401, 2.40647, 0.00083, -0.00304, -0.00516, 0.94757, 0.95167, 0.95991, 0.14210, 0.12022, -0.03623, 1.02257, 0.96675, 0.98606
21379_dbef8d36-757e-4337-94f4-8f05524adcaf, 1240.00000, 45401.00000, 0.00000, 2.00732, 3056.00000, 59764.00000, 2.07448, 2.56700, 3167.00000, 39897.00000, 0.58539, 2.41673, -0.00358, -0.00211, -0.00384, 0.91885, 0.93610, 0.92083, -0.75061, 0.11307, -0.02485, 1.08524, 0.98667, 0.99026
21379_ae77af29-a500-474f-8bce-21961cbb1262, 1358.00000, 46733.00000, 0.72079, 1.84923, 3020.00000, 59642.00000, 1.95978, 2.58501, 3232.00000, 42107.00000, 0.62133, 2.39034, -0.00112, -0.00271, -0.00221, 0.94411, 0.93468, 0.97460, -0.02982, -0.00163, 0.01110, 0.99977, 0.99359, 0.97945
21388_9e0ece09-2f1b-497e-9ff2-9f2053edc2a8, 1429.00000, 44993.50000, 0.00000, 2.05213, 3063.00000, 60423.00000, 1.98238, 2.57994, 3161.00000, 38927.00000, 0.62257, 2.38752, 0.00035, -0.00200, -0.00399, 0.90644, 0.94686, 0.89666, -0.75061, 0.02097, 0.01233, 1.10946, 0.99164, 0.97829
21388_d113e2df-ad29-497a-a8c2-350bb3b8cca3, 1476.00000, 45690.00000, 0.95935, 1.81557, 3136.00000, 60590.50000, 2.03437, 2.58070, 3356.00000, 40507.00000, 0.63619, 2.45295, 0.00133, -0.00079, 0.00090, 0.91996, 0.94842, 0.93138, 0.20874, 0.07296, 0.02595, 0.98157, 0.99194, 1.00510
21408_19c186ef-1924-4717-8449-f12feb2f70d4, 1688.00000, 45397.00000, 1.29593, 1.90998, 3244.00000, 63020.00000, 1.98970, 2.63995, 3348.00000, 41146.00000, 0.64187, 2.46591, 0.00574, 0.00099, 0.00070, 0.90945, 0.98674, 0.94760, 0.54532, 0.02829, 0.03163, 1.03261, 1.01471, 1.01041
21411_587dc396-9462-4de8-bde6-e1a3559c231f, 1496.00000, 42605.50000, 0.98459, 1.83603, 3148.00000, 62846.00000, 2.11459, 2.55577, 3263.00000, 39462.00000, 0.64350, 2.41881, 0.00175, -0.00059, -0.00143, 0.85536, 0.98546, 0.90752, 0.23398, 0.15318, 0.03327, 0.99263, 0.98235, 0.99111
21426_6c369700-d9d0-43c4-88eb-41d9f7628ef6, 1292.00000, 45032.00000, 0.97798, 1.74062, 3157.00000, 60215.50000, 2.06354, 2.58915, 3334.00000, 39971.50000, 0.72523, 2.44249, -0.00250, -0.00045, 0.00035, 0.91009, 0.94189, 0.91851, 0.22737, 0.10213, 0.11499, 0.94105, 0.99518, 1.00082
21451_5e4bcf3c-241e-4864-923b-0eb8ba3382e0, 1480.00000, 49090.50000, 0.76555, 1.94493, 3098.00000, 60040.50000, 2.09611, 2.61111, 3236.00000, 41856.00000, 0.74125, 2.42651, 0.00141, -0.00142, -0.00211, 0.99063, 0.93997, 0.96821, 0.01495, 0.13470, 0.13101, 1.05151, 1.00362, 0.99427
21454_09cf73de-387d-404b-91bf-3f0570cc3769, 1520.00000, 45985.00000, 1.21386, 1.80546, 3090.00000, 62106.50000, 2.16594, 2.49386, 3046.00000, 38040.00000, 0.60560, 2.37804, 0.00225, -0.00155, -0.00687, 0.92518, 0.97421, 0.87731, 0.46325, 0.20453, -0.00463, 0.97610, 0.95856, 0.97441
21455_12c2d2eb-c89c-4478-b7c8-84d3897c3d27, 1610.00000, 46891.50000, 1.01752, 1.89223, 3088.00000, 60936.00000, 2.06391, 2.53842, 3258.00000, 41584.00000, 0.65527, 2.39262, 0.00412, -0.00158, -0.00155, 0.94217, 0.95492, 0.96084, 0.26691, 0.10250, 0.04504, 1.02302, 0.97568, 0.98038
21464_fa1b32d8-2c6e-49b0-b3fe-af8e51bbce09, 1307.00000, 45725.75000, 0.41777, 1.90972, 3166.50000, 61053.50000, 2.05632, 2.56736, 3295.00000, 41398.50000, 0.70105, 2.39097, -0.00218, -0.00029, -0.00063, 0.92422, 0.95556, 0.95526, -0.33284, 0.09491, 0.09082, 1.03247, 0.98681, 0.97970
21491_0e52d97e-05df-4fad-a818-8a088c443c78, 1596.00000, 48531.00000, 1.43183, 1.78807, 3319.00000, 60496.50000, 1.98056, 2.75893, 3413.00000, 40788.00000, 0.65164, 2.49199, 0.00383, 0.00223, 0.00233, 0.97657, 0.94385, 0.93700, 0.68122, 0.01915, 0.04141, 0.96670, 1.06044, 1.02110
21497_a1bc4224-3bfa-4a1e-97af-ef4d052eb2da, 1297.00000, 44410.50000, 0.00000, 1.99515, 3137.00000, 60868.00000, 2.07390, 2.56738, 3236.00000, 40899.00000, 0.62144, 2.40399, -0.00239, -0.00078, -0.00211, 0.89706, 0.95299, 0.94422, -0.75061, 0.11249, 0.01121, 1.07866, 0.98682, 0.98504
21511_9b20d1be-ae1a-4d98-be2f-8f3307287387, 1084.00000, 52728.00000, 0.35032, 1.82733, 3084.00000, 60746.00000, 1.99315, 2.65514, 3219.00000, 44202.00000, 0.62869, 2.44285, -0.00682, -0.00165, -0.00253, 1.07455, 0.95185, 1.02745, -0.40029, 0.03174, 0.01846, 0.98793, 1.02055, 1.00096
21560_b61d156f-ef04-4a98-9234-45bb5cb53698, 1389.00000, 45736.00000, 1.23380, 1.70380, 3116.00000, 59979.00000, 2.12888, 2.53719, 3174.00000, 41048.00000, 0.65492, 2.37859, -0.00048, -0.00112, -0.00366, 0.92272, 0.93866, 0.94951, 0.48319, 0.16747, 0.04469, 0.92114, 0.97521, 0.97463
21578_320ca294-2155-4fc3-acde-da12b8fcc61f, 1612.00000, 45503.00000, 1.35215, 1.79103, 2909.00000, 62192.00000, 1.64210, 2.58595, 3276.00000, 39251.00000, 0.68113, 2.43048, 0.00416, -0.00454, -0.00110, 0.91324, 0.97861, 0.90190, 0.60154, -0.31931, 0.07090, 0.96830, 0.99395, 0.99589
21579_c747ab79-f93b-4b8b-86aa-012ce7ab1a48, 1542.00000, 46296.00000, 1.03494, 1.84563, 3056.00000, 60444.50000, 1.92628, 2.56698, 3325.00000, 41547.50000, 0.63813, 2.39894, 0.00270, -0.00211, 0.00013, 0.93119, 0.94733, 0.95825, 0.28433, -0.03513, 0.02790, 0.99782, 0.98666, 0.98297
21587_ba5dd97b-b402-4464-ab1a-df23c952aa83, 1201.00000, 53100.50000, 0.00000, 1.94846, 3013.00000, 63966.00000, 1.87519, 2.57940, 3122.00000, 45280.00000, 0.52993, 2.40769, -0.00439, -0.00282, -0.00496, 1.07987, 1.00617, 1.05691, -0.75061, -0.08622, -0.08031, 1.05342, 0.99144, 0.98656
21607_afabfe58-a9d6-4809-8697-12847bd02d44, 1205.00000, 1328.00000, 0.00000, 4.45147, 3108.00000, 3400.00000, 9.32529, 39.84170, 2904.00000, 2542.00000, 0.00000, 10000000.00000, -0.00431, -0.00125, -0.01043, 0.00256, 0.00482, -0.00908, -0.75061, 7.36388, -0.61023, 2.40664, 15.31384, 4097520.99980
21609_8a9b9ed1-aa01-47ac-86eb-777f971b6285, 1175.00000, 45435.50000, 0.92247, 1.58833, 3077.00000, 60429.00000, 1.91663, 2.57567, 3293.00000, 41177.00000, 0.64688, 2.41365, -0.00493, -0.00177, -0.00068, 0.92092, 0.94673, 0.94976, 0.17186, -0.04478, 0.03664, 0.85871, 0.99000, 0.98900
21611_bdc3e962-72a8-4107-99b4-e280126ad8f9, 1288.00000, 45929.00000, 0.79480, 1.86609, 3108.00000, 57739.00000, 2.01702, 2.57327, 3258.00000, 37831.00000, 0.60323, 2.48062, -0.00258, -0.00125, -0.00155, 0.92884, 0.90181, 0.86675, 0.04419, 0.05561, -0.00701, 1.00888, 0.98908, 1.01644
21614_a7966df8-12f0-4a1f-aae6-d2aacbe9918a, 1435.00000, 53979.00000, 0.00000, 2.00653, 3193.00000, 68279.50000, 1.88961, 2.66118, 3232.00000, 43469.00000, 0.59020, 2.41923, 0.00048, 0.00015, -0.00221, 1.09328, 1.07441, 1.00875, -0.75061, -0.07180, -0.02003, 1.08481, 1.02287, 0.99128
21627_9576ea36-4e0c-4bff-a0c6-93453248b957, 1220.00000, 42220.50000, 0.30926, 1.84487, 3189.00000, 61141.50000, 2.01522, 2.59582, 3251.00000, 37662.00000, 0.63981, 2.43075, -0.00399, 0.00008, -0.00173, 0.85309, 0.95664, 0.86269, -0.44135, 0.05381, 0.02957, 0.99741, 0.99775, 0.99600
21628_124ba123-1368-41e4-9543-c7aebaf5d1b9, 1332.00000, 52985.50000, 0.63177, 1.84348, 3070.00000, 64946.50000, 1.95261, 2.56491, 3067.00000, 43754.50000, 0.64705, 2.36673, -0.00166, -0.00188, -0.00634, 1.07475, 1.02142, 1.02004, -0.11884, -0.00880, 0.03682, 0.99666, 0.98587, 0.96977
21634_d35ac735-5a65-48f3-9c41-e865df087156, 1408.00000, 46536.00000, 0.83387, 1.81838, 3253.00000, 62094.00000, 2.00403, 2.59651, 3326.00000, 41905.00000, 0.68608, 2.41195, -0.00008, 0.00114, 0.00015, 0.93897, 0.97131, 0.96718, 0.08326, 0.04262, 0.07584, 0.98309, 0.99801, 0.98830
21658_92288ed5-f21a-4a12-bc18-ad66b7672dc2, 1228.00000, 71144.00000, 2.21950, 2.52180, 3139.00000, 64731.00000, 5.51224, 3.33209, 3154.00000, 44587.50000, 3.39323, 3.40469, -0.00383, -0.00074, -0.00416, 1.45473, 1.01672, 1.03875, 1.46889, 3.55083, 2.78300, 1.36339, 1.28075, 1.39508
21659_e60f026d-6d10-4105-917c-c24435c00a6e, 1297.00000, 45487.00000, 0.66419, 1.89858, 3007.00000, 60890.00000, 1.95059, 2.58465, 3101.00000, 41131.50000, 0.63764, 2.37372, -0.00239, -0.00292, -0.00549, 0.91946, 0.95550, 0.95343, -0.08641, -0.01082, 0.02741, 1.02645, 0.99345, 0.97264
21671_1838f3b1-39bb-43ad-b050-8460ab15b5ef, 1273.00000, 46832.00000, 0.79147, 1.78664, 3295.00000, 63670.00000, 1.99533, 2.69823, 3380.00000, 41306.00000, 0.76950, 2.41451, -0.00289, 0.00183, 0.00150, 0.94794, 0.99663, 0.95081, 0.04086, 0.03392, 0.15926, 0.96593, 1.03711, 0.98935
21672_5ac9e0d6-e73e-4ffd-a202-39288c5f7b89, 1398.00000, 45678.00000, 0.72046, 1.83719, 3143.00000, 61987.00000, 2.08639, 2.55595, 3323.00000, 41011.00000, 0.69020, 2.38063, -0.00029, -0.00068, 0.00008, 0.92133, 0.97136, 0.94485, -0.03015, 0.12498, 0.07996, 0.99326, 0.98242, 0.97547
21674_3bd60aa5-00c1-4e6c-bca0-44aa23778511, 1425.00000, 42566.00000, 1.20743, 1.68495, 3092.00000, 62452.00000, 1.97676, 2.57621, 3212.00000, 39527.00000, 0.72041, 2.38295, 0.00027, -0.00152, -0.00271, 0.85602, 0.97988, 0.91042, 0.45682, 0.01535, 0.11018, 0.91095, 0.99021, 0.97642
21678_9fa5eda6-f5d3-4265-a8a1-31c4e0c6cf70, 1264.00000, 46943.50000, 0.00000, 1.95995, 3113.00000, 62836.00000, 1.99953, 2.54753, 3212.00000, 41412.50000, 0.61667, 2.40873, -0.00308, -0.00117, -0.00271, 0.95045, 0.98587, 0.95769, -0.75061, 0.03812, 0.00644, 1.05963, 0.97919, 0.98698
21685_0ab8ffcf-2080-499f-a99b-8fe7a55ea15e, 1411.00000, 46930.00000, 1.05602, 1.77950, 3084.00000, 60605.50000, 1.98317, 2.59137, 3200.00000, 41625.50000, 0.61180, 2.41863, -0.00002, -0.00165, -0.00301, 0.94711, 0.94953, 0.96333, 0.30541, 0.02176, 0.00156, 0.96207, 0.99604, 0.99104
21688_bac8a88d-9774-4650-a31b-a8945daf6b87, 1598.00000, 49597.00000, 0.85960, 1.86947, 3236.00000, 66528.00000, 1.97608, 2.57372, 3418.00000, 43590.00000, 0.61167, 2.41883, 0.00387, 0.00086, 0.00246, 0.99871, 1.04478, 1.00712, 0.10900, 0.01467, 0.00144, 1.01071, 0.98925, 0.99112
21694_3fd110aa-5ccc-4788-84d3-e4c66a7b49a5, 1388.00000, 48609.00000, 0.57601, 1.91757, 3179.00000, 60978.00000, 2.15479, 2.56344, 3148.00000, 41262.50000, 0.63398, 2.40910, -0.00050, -0.00008, -0.00431, 0.98252, 0.95411, 0.95554, -0.17460, 0.19338, 0.02374, 1.03671, 0.98530, 0.98713
21714_9d8fa293-3644-4c3b-b0a0-f502af796fe1, 1223.00000, 52498.00000, 0.00000, 1.99790, 3128.00000, 65636.00000, 1.87261, 2.61164, 3161.00000, 44406.50000, 0.58438, 2.41694, -0.00393, -0.00092, -0.00399, 1.06687, 1.03184, 1.03403, -0.75061, -0.08880, -0.02586, 1.08014, 1.00383, 0.99035
21716_cb0ab25c-8a5f-410d-8c16-ce75d254c324, 1370.00000, 41058.00000, 0.11854, 2.01223, 3057.00000, 61303.00000, 1.99213, 2.55205, 3166.00000, 37623.00000, 0.66479, 2.40773, -0.00087, -0.00210, -0.00386, 0.82578, 0.96149, 0.86384, -0.63206, 0.03072, 0.05455, 1.08789, 0.98092, 0.98657
21717_53ba7dae-610c-47f5-9e36-375655383b1b, 1168.00000, 46898.00000, 0.00000, 1.94436, 3052.00000, 59826.50000, 2.02784, 2.58166, 3165.00000, 41840.00000, 0.58068, 2.41046, -0.00508, -0.00218, -0.00389, 0.95150, 0.93720, 0.96959, -0.75061, 0.06643, -0.02955, 1.05120, 0.99230, 0.98769
21720_d9ce7fa6-6c28-4c44-a9d7-3214b9bd3cd5, 1373.00000, 44060.50000, 0.80463, 1.74055, 3039.00000, 62600.00000, 1.94225, 2.58410, 3101.00000, 39746.00000, 0.62813, 2.37980, -0.00081, -0.00239, -0.00549, 0.88819, 0.98320, 0.91870, 0.05402, -0.01916, 0.01790, 0.94101, 0.99324, 0.97513
21725_a0f71df4-2f63-4867-b6af-b91add2e451a, 1360.00000, 42599.50000, 0.90941, 1.91777, 3076.00000, 61467.00000, 2.08157, 2.60641, 3193.00000, 41070.00000, 0.69633, 2.44383, -0.00108, -0.00178, -0.00318, 0.85807, 0.96388, 0.94958, 0.15880, 0.12016, 0.08610, 1.03682, 1.00182, 1.00136
21728_00c5501d-03aa-42fe-beca-1db0b6bb94c1, 1345.00000, 45932.00000, 0.53082, 1.82547, 3072.00000, 61069.50000, 2.04883, 2.54427, 3125.00000, 41313.00000, 0.55138, 2.39498, -0.00139, -0.00185, -0.00489, 0.92772, 0.95739, 0.95738, -0.21979, 0.08742, -0.05885, 0.98692, 0.97793, 0.98135
21743_a0acbc82-b730-4916-8db6-de158d806b2c, 1383.00000, 48812.00000, 0.62588, 1.83730, 3154.00000, 57814.00000, 1.99968, 2.55561, 3121.00000, 33099.00000, 0.51552, 2.39134, -0.00060, -0.00050, -0.00499, 0.98685, 0.90229, 0.75155, -0.12472, 0.03827, -0.09471, 0.99332, 0.98229, 0.97986
21745_a477ce2e-7054-491d-b5f9-d3f14733770f, 1439.00000, 46383.00000, 0.73548, 1.84034, 3214.00000, 62638.00000, 1.99580, 2.59558, 3344.00000, 40293.00000, 0.53069, 2.43754, 0.00056, 0.00050, 0.00060, 0.93514, 0.98093, 0.92632, -0.01512, 0.03439, -0.07955, 0.99496, 0.99766, 0.99879
21764_f8d02090-edbf-440a-b2c0-1d038a82e7ef, 1276.00000, 44921.00000, 0.00000, 1.90900, 3207.00000, 62570.00000, 1.97208, 2.57784, 3435.00000, 40520.00000, 0.62220, 2.45369, -0.00283, 0.00038, 0.00288, 0.90812, 0.97993, 0.92973, -0.75061, 0.01067, 0.01196, 1.03208, 0.99084, 1.00540
21774_83ee1e1f-9cee-46f0-8d8e-2fcbf563303c, 1493.00000, 1999.00000, 0.73371, 9.68658, 3230.00000, 4153.50000, 0.00000, 35.77810, 3232.00000, 3204.50000, 0.00000, 10000000.00000, 0.00169, 0.00076, -0.00221, 0.01053, 0.01524, -0.00069, -0.01690, -1.96141, -0.61023, 5.23695, 13.75192, 4097520.99980
21775_700c9e3e-a4c3-4052-87fc-ddd48e86cda9, 1319.00000, 46471.00000, 0.00000, 2.02120, 3198.00000, 63485.00000, 1.99183, 2.59598, 3386.00000, 42068.50000, 0.62123, 2.45049, -0.00194, 0.00023, 0.00165, 0.93947, 0.99518, 0.96978, -0.75061, 0.03042, 0.01100, 1.09274, 0.99781, 1.00409
21781_32ef67be-98fc-449d-92b5-fe1989b39041, 1370.00000, 49660.00000, 0.90175, 1.82617, 3065.00000, 65640.50000, 1.93635, 2.53855, 3088.00000, 43579.50000, 0.52773, 2.38451, -0.00087, -0.00196, -0.00582, 1.00476, 1.03296, 1.01513, 0.15114, -0.02506, -0.08250, 0.98730, 0.97573, 0.97706
21784_73ea55eb-9056-4f38-a834-91c898c0a335, 1622.00000, 58630.00000, 1.19309, 1.69686, 3132.00000, 66776.00000, 1.84077, 2.69235, 3292.00000, 46477.00000, 0.57413, 2.42534, 0.00437, -0.00086, -0.00070, 1.18616, 1.05060, 1.08266, 0.44248, -0.12064, -0.03610, 0.91739, 1.03485, 0.99379
21797_3aa19c7e-d329-4afa-889a-4d3f20999310, 1422.00000, 47530.50000, 0.71925, 1.87904, 2981.00000, 61256.00000, 1.91875, 2.56159, 3175.00000, 40623.00000, 0.63351, 2.41232, 0.00021, -0.00335, -0.00364, 0.95937, 0.96197, 0.93883, -0.03136, -0.04266, 0.02327, 1.01588, 0.98459, 0.98845
21799_fd7fa4ab-0d27-4331-ade9-eea7da60dbed, 1348.00000, 51000.00000, 0.00000, 1.95554, 3168.00000, 66436.00000, 1.93381, 2.65655, 3192.00000, 41854.00000, 0.57183, 2.41858, -0.00133, -0.00026, -0.00321, 1.03310, 1.04439, 0.96926, -0.75061, -0.02760, -0.03841, 1.05724, 1.02109, 0.99102
21800_094cf2f8-5ff1-4098-9ec6-3b87f5d20a83, 1573.00000, 44923.50000, 0.00000, 2.11259, 3138.00000, 61879.00000, 1.88151, 2.71103, 3160.00000, 37648.00000, 0.56310, 2.44697, 0.00335, -0.00076, -0.00401, 0.90199, 0.96966, 0.86462, -0.75061, -0.07990, -0.04714, 1.14215, 1.04203, 1.00265
21801_85a5c68f-1b40-4560-acce-d9d89fbc898c, 1767.00000, 42612.50000, 1.60245, 1.63854, 3165.00000, 62207.00000, 2.07286, 2.56026, 3360.00000, 38611.50000, 0.67435, 2.43559, 0.00739, -0.00031, 0.00100, 0.84987, 0.97463, 0.88376, 0.85184, 0.11145, 0.06411, 0.88586, 0.98408, 0.99799
21813_fa48b9d7-d552-40de-90b3-bc32919f36c4, 1472.00000, 43984.00000, 0.72732, 1.90985, 2978.00000, 61361.50000, 1.96129, 2.57780, 3100.00000, 41477.50000, 0.64273, 2.37543, 0.00125, -0.00340, -0.00552, 0.88454, 0.96376, 0.96213, -0.02329, -0.00012, 0.03250, 1.03254, 0.99082, 0.97334
21835_670814f4-958a-4f34-b115-3fbfb23ca8fc, 1402.00000, 46313.50000, 1.06095, 1.76172, 3105.00000, 59309.50000, 2.08432, 2.56607, 3252.00000, 40818.00000, 0.71785, 2.40560, -0.00021, -0.00130, -0.00170, 0.93447, 0.92779, 0.94179, 0.31034, 0.12291, 0.10762, 0.95246, 0.98631, 0.98570
21842_f845f206-8afb-4510-a26f-395beac96745, 1519.00000, 42715.00000, 0.91152, 1.89464, 2940.00000, 61127.00000, 1.76789, 2.56042, 3312.00000, 38379.00000, 0.65778, 2.43873, 0.00223, -0.00403, -0.00020, 0.85716, 0.96051, 0.87914, 0.16091, -0.19352, 0.04754, 1.02432, 0.98414, 0.99927
21847_ea269f96-0a2b-4173-b2fd-af30753c56ac, 1263.00000, 47094.00000, 0.83018, 1.77832, 3041.00000, 60099.50000, 2.01340, 2.58288, 3085.00000, 40528.00000, 0.67766, 2.39215, -0.00310, -0.00236, -0.00589, 0.95360, 0.94189, 0.93870, 0.07957, 0.05199, 0.06742, 0.96143, 0.99277, 0.98019
21848_23e8a96c-cac8-4b99-b2b7-eff7133b6f75, 1417.00000, 45988.00000, 0.64401, 1.85303, 3216.00000, 64287.50000, 2.01432, 2.54569, 3356.00000, 41943.50000, 0.60105, 2.41986, 0.00010, 0.00053, 0.00090, 0.92738, 1.00813, 0.96740, -0.10660, 0.05291, -0.00919, 1.00182, 0.97848, 0.99154
