@relation TS5-Binary-Labeled

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
1622,29970,0,3.01963,4378,48372.25,4.09699,5.57142,4111,21083.5,0,8.14416,-0.00515,0.00141,-0.00424,1.05011,0.76463,0.65754,0,2.98314,0,1.554,1.87344,2.97443,Active
1768.5,29579.5,0.74815,1.69088,4226,57864.5,1.08338,3.21597,4169.5,28264,0,2.92386,0.00028,-0.00123,-0.00198,1.03022,0.93225,0.93346,0.74815,-0.03047,0,0.87018,1.0814,1.06786,Inactive
1761.5,32373,0,2.17647,4230,55554,0.92836,3.58866,4139.5,26319.25,0,3.20398,0.00002,-0.00116,-0.00314,1.13396,0.89203,0.85928,0,-0.18549,0,1.12009,1.20672,1.17016,Inactive
1828,32205,0,2.55242,4235.5,49412,1.44202,4.23452,4040.5,21478,0,4.19978,0.00248,-0.00107,-0.00697,1.12527,0.78518,0.67556,0,0.32817,0,1.31356,1.4239,1.53385,Inactive
1799,28606,0,2.03894,4314.5,60364.75,1.07259,2.93375,4185.5,27801.5,0,2.79404,0.00141,0.0003,-0.00136,0.99303,0.97417,0.91492,0,-0.04127,0,1.04931,0.9865,1.02044,Inactive
1834,32314,0,1.96871,4272,60658.5,1.05538,2.94485,4183.5,28851,0,2.80944,0.0027,-0.00043,-0.00143,1.12909,0.98001,0.95566,0,-0.05847,0,1.01316,0.99023,1.02607,Inactive
1641.5,34522.75,0,1.94929,4312.5,59554,1.12651,2.91223,4276.5,27706,0,2.81389,-0.00443,0.00027,0.00217,1.21804,0.96011,0.9077,0,0.01266,0,1.00317,0.97926,1.02769,Inactive
1785.5,29683.75,0.56948,1.82282,4375,53306.75,1.07927,2.93143,4312,23808.25,0,2.78786,0.00091,0.00136,0.00354,1.03345,0.85045,0.75532,0.56948,-0.03458,0,0.93809,0.98572,1.01819,Inactive
1829,20295.5,0,2.00151,4252.5,38478,0.97797,2.95311,4274,16963.25,0.50407,2.53537,0.00252,-0.00077,0.00207,0.68406,0.59485,0.4916,0,-0.13588,0.50407,1.03005,0.99301,0.92597,Inactive
1782.5,29983,0,1.98644,4347.5,61844,1.07483,2.96776,4320,30142,0,2.75089,0.0008,0.00088,0.00385,1.04465,0.9993,1.00039,0,-0.03902,0,1.02229,0.99794,1.00468,Inactive
