@relation TS4-Binary-Labeled

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
7914,21543.5,0,3.51317,7044,41971.25,0,3.46468,12898.5,24832.25,0,5.03396,0.00748,-0.00214,-0.0098,1.04062,1.017,1.0589,0,0,0,0.91239,1.02284,0.89289,Inactive
8172,20984.5,0,4.28919,7189,40862,0,3.37949,13322.5,24188.75,0,5.64099,0.02718,0.00208,0.02782,0.97824,0.98048,0.96417,0,0,0,1.11393,0.99769,1.00056,Inactive
8284,23140,0,4.1069,7111,40191.25,0,3.29521,13127.5,25310,0,4.94835,0.03573,-0.00019,0.01051,1.13426,0.96322,1.08097,0,0,0,1.06659,0.9728,0.87771,Inactive
7830,25127.5,0,3.05626,7068.5,40316.75,0,3.32019,13067.5,26991,0,3.9209,0.00107,-0.00143,0.00519,1.32067,0.96812,1.23545,0,0,0,0.79373,0.98018,0.69547,Inactive
7609,32439.5,0,3.38089,6499,40063.5,0,4.18541,12278,32327.5,0,4.55899,-0.0158,-0.01801,-0.06486,1.89582,0.97732,1.77902,0,0,0,0.87804,1.23561,0.80865,Inactive
1466.5,43612.9,1.49124,2.04718,1682,13568.3,2.9339,4.10645,1344.5,12364.1,1.48034,2.75186,-0.0022,-0.00379,-0.00614,1.07196,0.83507,1.03346,0.09199,0.55638,0.00845,0.99533,1.03034,0.96758,Inactive
1888,44324.5,2.16793,1.89242,1736,13208.2,2.90666,4.3871,1435,12016,1.46845,2.88368,0.00852,0,0.00234,1.07933,0.80598,0.99233,0.76868,0.52914,-0.00344,0.92009,1.10075,1.01393,Inactive
1595,38667.2,1.49346,2.11241,1717,15663.4,2.42768,3.98987,1401.5,11928.5,1.43813,2.88434,0.00107,-0.00133,-0.0008,0.9429,0.9798,0.98726,0.09421,0.05016,-0.03376,1.02705,1.00109,1.01416,Inactive
1548,39070.4,1.48087,2.06147,1706.5,15485.7,2.41843,4.06711,1396.5,11693.4,1.43333,2.95174,-0.00013,-0.00207,-0.00127,0.95435,0.96806,0.96568,0.08162,0.04091,-0.03856,1.00228,1.02047,1.03786,Inactive
1596,39372.6,1.51686,2.10591,1655,16023.1,2.20265,3.9159,1314.5,11696.6,1.45695,2.71355,0.00109,-0.00569,-0.00896,0.96081,1.00943,0.97367,0.11761,-0.17487,-0.01494,1.02389,0.98253,0.95411,Inactive
1305,39559.3,0.98625,2.12508,1604,14885.8,2.5138,3.8975,1295.5,11393.7,1.50032,2.75027,-0.00631,-0.00927,-0.01074,0.97296,0.93311,0.94705,-0.413,0.13628,0.02843,1.03321,0.97791,0.96702,Inactive
1844,40051.5,1.79049,2.13243,1674,16019.6,2.26789,3.95616,1369,12248,1.42359,2.83903,0.0074,-0.00436,-0.00385,0.97177,1.00785,1.02028,0.39124,-0.10963,-0.0483,1.03678,0.99263,0.99823,Inactive
1723,20959.4,1.5072,2.90824,1693.5,4080.8,1.60424,10.3132,1327,5051.43,0.46427,5.22638,0.00432,-0.00299,-0.00778,0.48926,0.16772,0.34929,0.10795,-0.77328,-1.00762,1.41398,2.58765,1.83765,Inactive
1614,39183.6,1.73362,2.02161,1814,15149.5,2.87252,3.91906,1366.5,11515.2,1.45859,2.86929,0.00155,0.00548,-0.00408,0.95555,0.93688,0.95179,0.33437,0.495,-0.0133,0.9829,0.98332,1.00887,Inactive
1452.5,37539.7,1.29347,2.02735,1695,15426,2.37829,3.86712,1352,11087.1,1.44934,2.7679,-0.00256,-0.00288,-0.00544,0.91785,0.96467,0.913,-0.10578,0.00077,-0.02255,0.98569,0.97029,0.97322,Inactive
1641,137692,1.97456,2.06568,19025,31544.8,10.581,13.0237,2843.5,37052.4,3.32537,3.26454,0.00224,1.21464,0.13444,3.46033,0.87958,3.20825,0.57531,8.20348,1.85348,1.00433,3.26774,1.14784,Inactive
1420,40320.9,1.30993,1.96828,1642.5,15760.5,2.2072,3.95263,1325,11997,1.26986,2.81321,-0.00338,-0.00657,-0.00797,0.98941,0.99186,1.00086,-0.08932,-0.17032,-0.20203,0.95697,0.99174,0.98915,Inactive
1603,40259.9,1.23328,2.05679,1714,16686,2.23019,3.8106,1352.5,11619.5,1.13908,2.88864,0.00127,-0.00155,-0.00539,0.9832,1.05186,0.96288,-0.16597,-0.14733,-0.33281,1,0.95611,1.01567,Inactive
1444,41886.1,1.44578,2.04888,1675,15818.6,2.31216,4.01385,1302,12730.3,1.35033,2.78757,-0.00277,-0.00429,-0.01013,1.02861,0.99366,1.07179,0.04653,-0.06536,-0.12156,0.99616,1.0071,0.98014,Inactive
1323,38576.8,1.28065,1.94276,1696,16633.9,2.34454,3.89147,1340.5,11833.3,1.16546,2.87744,-0.00585,-0.00281,-0.00652,0.94752,1.04946,0.98406,-0.1186,-0.03298,-0.30643,0.94456,0.9764,1.01174,Inactive
1560,38863.3,1.34532,1.93304,1730,15442.2,2.26189,4.04554,1428.5,11831.6,1.53749,2.81249,0.00018,-0.00042,0.00174,0.94878,0.96335,0.97564,-0.05393,-0.11563,0.0656,0.93984,1.01505,0.9889,Inactive
1696,36746.2,1.48313,2.0162,1683.5,15220.5,2.25972,4.003,1371,10854.7,1.45376,2.81599,0.00364,-0.00369,-0.00366,0.89147,0.95104,0.88942,0.08388,-0.1178,-0.01813,0.98027,1.00438,0.99013,Inactive
1345,40712.5,1.90594,1.82319,1649,15509.2,2.3897,3.99125,1271,12168.7,1.30394,2.85301,-0.00529,-0.00611,-0.01304,1.00128,0.97375,1.02203,0.50669,0.01218,-0.16795,0.88643,1.00143,1.00315,Inactive
1534.5,40524.7,1.15193,2.1957,1679.5,16148.7,2.26252,3.8343,1314.5,11536.7,1.42447,2.78552,-0.00047,-0.00397,-0.00896,0.99168,1.01653,0.95868,-0.24732,-0.115,-0.04742,1.06754,0.96205,0.97942,Inactive
1397,38403.8,1.14091,2.10137,1688,15458.5,2.24411,4.04545,1325,11314.9,1.47138,2.75541,-0.00397,-0.00337,-0.00797,0.94123,0.96744,0.93689,-0.25834,-0.13341,-0.00051,1.02168,1.01503,0.96883,Inactive
1520,43571.6,1.24794,2.17136,1658.5,16135.6,2.23641,3.9764,1302,12583.9,1.43468,2.72902,-0.00084,-0.00544,-0.01013,1.06954,1.01709,1.05806,-0.15131,-0.14111,-0.03721,1.05571,0.99771,0.95955,Inactive
1653.5,40004.7,1.33434,2.09166,1701,16340.8,2.23209,3.99116,1466,12159.4,1.59236,2.7563,0.00256,-0.00246,0.00525,0.97543,1.02852,1.00287,-0.06491,-0.14543,0.12047,1.01696,1.00141,0.96914,Inactive
1616,37279.1,1.66219,2.01393,1701,15064.3,2.48279,3.90251,1343,11472.5,1.56037,2.67311,0.0016,-0.00246,-0.00628,0.90706,0.93884,0.94998,0.26294,0.10527,0.08848,0.97917,0.97917,0.93989,Inactive
1541.5,35829.8,1.32857,2.08494,1738,15304.5,2.14812,4.1078,1349,11024.5,1.4112,2.77949,-0.00029,0.00014,-0.00572,0.87209,0.95311,0.90741,-0.07068,-0.2294,-0.06069,1.01369,1.03068,0.9773,Inactive
1423.5,35468.8,1.1161,2.13386,1643,15049.2,2.37572,3.91207,1443,10920.2,1.67182,2.84021,-0.00329,-0.00653,0.00309,0.86591,0.94185,0.88881,-0.28315,-0.0018,0.19993,1.03748,0.98157,0.99865,Inactive
1578,38884.5,1.84389,1.9794,1700,15804.7,2.35512,3.96376,1381.5,11615.7,1.54585,2.76193,0.00064,-0.00253,-0.00267,0.94886,0.99092,0.9598,0.44464,-0.0224,0.07396,0.96238,0.99454,0.97112,Inactive
1547,37307,1.1565,2.1323,1723.5,15634.8,2.39924,3.81162,1375,11108,1.506,2.76073,-0.00015,-0.00088,-0.00328,0.90952,0.97734,0.9128,-0.24275,0.02172,0.03411,1.03672,0.95636,0.9707,Inactive
1741,40550.7,1.73409,2.12502,1657,15178.3,2.42113,4.00668,1295,11334.6,1.41182,2.84979,0.00478,-0.00555,-0.01079,0.98709,0.94994,0.94155,0.33484,0.04361,-0.06007,1.03318,1.0053,1.00201,Inactive
1518,39247.5,1.33251,2.18048,1616,15020.1,2.39864,3.90911,1289,11590.9,1.45623,2.75945,-0.00089,-0.00843,-0.01135,0.95962,0.9417,0.96615,-0.06674,0.02112,-0.01566,1.06014,0.98082,0.97025,Inactive
1348,39593.1,1.19026,2.11198,1596.5,15257.4,2.50725,3.77186,1286,12120.5,1.39964,2.77479,-0.00521,-0.0098,-0.01163,0.97273,0.95974,1.0161,-0.20899,0.12973,-0.07225,1.02684,0.94639,0.97564,Inactive
1682,37603.4,1.80212,2.0189,1703,15133.4,2.53427,3.96004,1307,10826.8,1.41317,2.76342,0.00328,-0.00232,-0.00966,0.91363,0.94355,0.8928,0.40287,0.15675,-0.05872,0.98158,0.9936,0.97165,Inactive
1659.5,43288,1.00527,2.18129,1820,16739.5,2.05873,4.12351,1411,12421.3,1.18188,2.86416,0.00271,0.0059,0.00009,1.05878,1.04817,1.03259,-0.39398,-0.31879,-0.29001,1.06054,1.03462,1.00707,Inactive
1595.5,40093.5,1.83093,2.16498,1676,15027.7,2.92677,4.03969,1318.5,11951.2,2.0265,2.78477,0.00108,-0.00422,-0.00858,0.97916,0.93802,0.99718,0.43168,0.54925,0.55461,1.05261,1.01359,0.97915,Inactive
1635,39220,1.91537,2.24675,1680,15063.3,3.06941,3.95041,1351,11921.1,2.09909,2.80758,0.00209,-0.00393,-0.00553,0.95594,0.94024,0.99131,0.51612,0.69189,0.6272,1.09236,0.99119,0.98717,Inactive
1674.5,49777,1.60024,2.12304,1662,15760.2,2.89393,3.7571,1357,12254.9,1.41602,2.90435,0.00309,-0.0052,-0.00497,1.22344,0.99047,1.02205,0.20099,0.51641,-0.05587,1.03222,0.94268,1.0212,Inactive
1280,38751.9,1.08621,2.066,1695.5,15281.6,2.66945,3.94689,1420,11498.7,1.60954,2.90552,-0.00694,-0.00285,0.00094,0.95306,0.95449,0.94522,-0.31304,0.29193,0.13765,1.00448,0.9903,1.02161,Inactive
1575,39970.5,1.62315,2.05506,1697,15447.5,2.49605,3.8612,1412,11677.5,1.60339,2.91452,0.00056,-0.00274,0.00019,0.97655,0.96604,0.96274,0.2239,0.11853,0.1315,0.99916,0.9688,1.02477,Inactive
1451,37939,1.05413,2.22442,1645,15051.6,2.37273,3.96329,1330.5,11584.5,1.51933,2.7584,-0.00259,-0.00639,-0.00746,0.92804,0.94188,0.96166,-0.34512,-0.00479,0.04744,1.08151,0.99442,0.96988,Inactive
1401,36815.4,1.48631,2.00319,1681,15482.9,2.39494,3.89939,1381,11291.2,1.47483,2.83581,-0.00387,-0.00386,-0.00272,0.90073,0.96965,0.92942,0.08706,0.01742,0.00294,0.97394,0.97838,0.9971,Inactive
1712,37485.6,1.84515,2.11619,1617,15144.6,2.17241,4.0214,1324.5,11415.2,1.45887,2.85196,0.00404,-0.00836,-0.00802,0.90987,0.95038,0.94635,0.4459,-0.20511,-0.01302,1.02888,1.009,1.00278,Inactive
1692,42152.7,1.12326,2.20079,1766,16881.6,2.31657,3.95462,1484,12148.1,1.69107,2.78017,0.00354,0.00211,0.00694,1.02908,1.06194,1.00012,-0.27599,-0.06095,0.21918,1.07002,0.99224,0.97754,Inactive
1757,39503,2.1145,1.84978,1788,17080.9,2.17591,4.04309,1416.5,11902.9,1.43275,2.81776,0.00519,0.00365,0.00061,0.96004,1.0744,0.98346,0.71525,-0.20161,-0.03914,0.89936,1.01444,0.99075,Inactive
1455,39436.9,1.5883,1.9211,1659,15151.9,2.40218,3.95877,1279.5,11362.6,1.43328,2.74515,-0.00249,-0.00541,-0.01224,0.96604,0.94794,0.94563,0.18905,0.02466,-0.03861,0.93403,0.99328,0.96522,Inactive
1482,38094.9,1.77126,1.84492,1668,15360.6,2.34281,3.83385,1453,11550.3,1.64467,2.78456,-0.00181,-0.00478,0.00403,0.93122,0.96197,0.94697,0.37201,-0.03471,0.17278,0.89699,0.96194,0.97908,Inactive
1571.5,45015.6,1.48305,2.19431,1627.5,14868.6,2.03111,4.30236,1335,12984.3,1.3194,3.01392,0.00047,-0.00762,-0.00703,1.10496,0.93025,1.09252,0.0838,-0.34641,-0.15249,1.06687,1.07949,1.05972,Inactive
1657,41388.9,1.62224,2.04836,1678,15995.1,2.348,3.9978,1377,12314.4,1.32226,2.85256,0.00265,-0.00407,-0.00309,1.01054,1.00585,1.02575,0.22299,-0.02952,-0.14963,0.99591,1.00308,1.00299,Inactive
1561,46230,1.39761,2.20885,1709,15394.8,2.35421,4.11457,1313.5,12902.7,1.34196,2.96356,0.0002,-0.0019,-0.00905,1.13612,0.96149,1.08688,-0.00164,-0.02331,-0.12993,1.07394,1.03237,1.04202,Inactive
1520,45181.1,1.67973,2.06892,1659,15388.3,2.08478,4.17012,1344,13050.7,1.07827,3.03499,-0.00084,-0.00541,-0.00619,1.11048,0.96455,1.0979,0.28048,-0.29274,-0.39362,1.0059,1.04631,1.06713,Inactive
1504,45660,1.49881,2.03965,1692.5,15495.5,2.23895,4.07967,1283.5,13178.7,1.16051,2.84807,-0.00125,-0.00306,-0.01186,1.12307,0.96973,1.11558,0.09956,-0.13857,-0.31138,0.99167,1.02362,1.00141,Inactive
1388,40663.4,1.14198,1.99221,1669.5,15724.5,2.13653,3.89245,1331,11925.8,1.19919,2.77167,-0.0042,-0.00467,-0.00741,0.99893,0.98743,0.99362,-0.25727,-0.24099,-0.2727,0.96861,0.97664,0.97455,Inactive
1316.5,44208.7,0.94852,1.97523,1661.5,15793.9,2.1251,3.94804,1397,12372.3,1.33205,2.83434,-0.00602,-0.00523,-0.00122,1.09092,0.99287,1.02931,-0.45073,-0.25242,-0.13984,0.96035,0.99059,0.99658,Inactive
1728,39899.4,1.38151,2.16561,1692,16305.7,2.26811,3.93473,1363,11333.3,1.40283,2.80071,0.00445,-0.00309,-0.00441,0.97086,1.02668,0.93505,-0.01774,-0.10941,-0.06906,1.05291,0.98725,0.98476,Inactive
1546,36513.5,1.6359,1.9495,1682,15798.1,2.246,3.84859,1359,10968.1,1.36853,2.8002,-0.00018,-0.00379,-0.00478,0.88937,0.99172,0.90118,0.23665,-0.13152,-0.10336,0.94784,0.96564,0.98458,Inactive
1708,34628.1,1.76842,2.02431,1710,16142.8,2.24262,3.88989,1395,11232.7,1.27853,2.92589,0.00394,-0.00183,-0.00141,0.83729,1.01397,0.92262,0.36917,-0.1349,-0.19336,0.98421,0.976,1.02877,Inactive
1595,37199,1.33883,2.02275,1699,15997.6,2.21311,3.87655,1349,11028.8,1.41101,2.77125,0.00107,-0.0026,-0.00572,0.90556,1.00455,0.90781,-0.06042,-0.16441,-0.06088,0.98345,0.97265,0.9744,Inactive
1625,38423.5,1.44524,1.84702,1737,16056.5,2.36305,3.91752,1343.5,11727.6,1.41682,2.71068,0.00183,0.00007,-0.00624,0.93594,1.00601,0.97386,0.04599,-0.01447,-0.05507,0.89802,0.98293,0.9531,Inactive
1629.5,40169.9,1.26371,2.17589,1774,16071.9,2.00934,4.16028,1405,12378.1,1.11789,2.91195,0.00195,0.00267,-0.00047,0.98024,1.0045,1.0291,-0.13554,-0.36818,-0.354,1.05791,1.04384,1.02387,Inactive
1458.5,42280.5,1.32815,2.08582,1624.5,15915.3,2.19651,3.951,1283,12341.4,1.34213,2.7564,-0.0024,-0.00783,-0.01191,1.03827,1.004,1.0371,-0.0711,-0.18101,-0.12976,1.01412,0.99133,0.96918,Inactive
1292,36269.5,1.23793,1.76265,1632.5,15265.7,2.34022,3.82279,1294,10866.5,1.48276,2.74445,-0.00664,-0.00727,-0.01088,0.88962,0.9578,0.89775,-0.16132,-0.0373,0.01087,0.85699,0.95916,0.96498,Inactive
1687.5,40355.5,1.14386,2.22705,1781,16707.9,2.41385,3.78257,1407,11767.5,1.39203,2.81369,0.00342,0.00316,-0.00028,0.98349,1.04869,0.97165,-0.25539,0.03633,-0.07986,1.08278,0.94907,0.98932,Inactive
